,d.id,n.N_Name,count(s)
1649,MONDO:0008492,"['STIFF SKIN SYNDROME', 'STIFF SKIN SYNDROME; SSKS']",8
1650,MONDO:0008493,"['OVERHYDRATED HEREDITARY STOMATOCYTOSIS', 'STOMATOCYTOSIS I', 'POTASSIUM-SODIUM DISORDER OF ERYTHROCYTE', 'OVERHYDRATED HEREDITARY STOMATOCYTOSIS; OHST', 'POTASSIUM SODIUM DISORDER OF ERYTHROCYTE', 'OVERHYDRATED HEREDITARY STOMATOCYTOSIS; OHS', 'STOMATOCYTOSIS 1']",10
1651,MONDO:0008494,"['CRYOHYDROCYTOSIS', 'CRYOHYDROCYTOSIS; CHC', 'STOMATOCYTOSIS, COLD-SENSITIVE', 'PSEUDOHYPERKALEMIA CARDIFF', 'HEREDITARY CRYOHYDROCYTOSIS WITH NORMAL STOMATIN']",6
1652,MONDO:0008490,"['STICKLER SYNDROME CAUSED BY MUTATION IN COL11A2', 'STICKLER SYNDROME, NON-OCULAR TYPE', 'COL11A2 STICKLER SYNDROME', 'OSMED, HETEROZYGOUS', 'OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT; OSMEDA', 'STICKLER SYNDROME, NONOCULAR TYPE', 'PIERRE ROBIN SYNDROME WITH FETAL CHONDRODYSPLASIA STICKLER SYNDROME, NONOCULAR TYPE, FORMERLY', 'STICKLER SYNDROME, TYPE III, FORMERLY', 'OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT', 'PIERRE ROBIN SYNDROME WITH FETAL CHONDRODYSPLASIA STICKLER SYNDROME, NONOCULAR TYPE', 'OSMEDA', 'STICKLER SYNDROME, TYPE III; STL3', 'STICKLER SYNDROME NONOCULAR TYPE', 'STICKLER SYNDROME, TYPE 3', 'STICKLER SYNDROME, TYPE III', 'STICKLER SYNDROME TYPE 3']",13
1653,http://purl.obolibrary.org/obo/OMIM_174200,,6
1654,MONDO:0007032,"['EAGLE-BARRET SYNDROME', 'OBRISNKSY SYNDROME', 'SYNDROME OF AGENESIS OF ABDOMINAL MUSCLES', 'TRIAD SYNDROME', 'PRUNE BELLY SYNDROME', 'OBRINSKY SYNDROME', 'ABDOMINAL MUSCLE DEFICIENCY SYNDROME', 'ABDOMINAL MUSCLES, ABSENCE OF, WITH URINARY TRACT ABNORMALITY AND CRYPTORCHIDISM', 'EAGLE-BARRETT SYNDROME', 'PRUNE BELLY SYNDROME; PBS']",17
1655,MONDO:0007039,"['CENTRAL NEUROFIBROMATOSIS', 'NF2', 'NEUROFIBROMATOSIS TYPE 2', 'ACOUSTIC NEUROFIBROMATOSIS', 'BILATERAL ACOUSTIC NEUROFIBROMATOSIS', 'NEUROFIBROMATOSIS 2', 'NEUROFIBROMATOSIS TYPE II', 'ACOUSTIC SCHWANNOMAS BILATERAL', 'NEUROFIBROMATOSIS CENTRAL TYPE', 'ACOUSTIC SCHWANNOMAS, BILATERAL', 'ACOUSTIC NEURINOMA BILATERAL', 'NEUROFIBROMATOSIS, TYPE 2', 'ACOUSTIC NEURINOMA, BILATERAL', 'NEUROFIBROMATOSIS, TYPE II', 'NEUROFIBROMATOSIS, TYPE II; NF2', 'NEUROFIBROMATOSIS, CENTRAL TYPE']",20
1656,MONDO:0008497,"['THROMBOCYTOPATHY-ASPLENIA-MIOSIS SYNDROME', 'STORMORKEN SYNDROME', 'THROMBOCYTOPATHY, ASPLENIA AND MIOSIS', 'YORK PLATELET SYNDROME', 'THROMBOCYTOPATHY, ASPLENIA, AND MIOSIS', 'STORMORKEN SYNDROME; STRMK', 'THROMBOCYTOPATHY ASPLENIA MIOSIS', 'STRMK', 'STORMORKEN-SJAASTAD-LANGSLET SYNDROME']",21
1657,MONDO:0007037,"['CHONDRODYSTROPHIA', 'ACHONDROPLASTIC PHYSIQUE', 'ACHONDROPLASIA', 'OSTEOSCLEROSIS CONGENITA', 'ACHONDROPLASIA; ACH', 'ACHONDROPLASTIC DWARFISM']",27
1658,MONDO:0008483,"['STUT1', 'STUTTERING, FAMILIAL PERSISTENT, 1', 'STUTTERING, FAMILIAL PERSISTENT, 1; STUT1', 'STAMMERING']",2
1659,MONDO:0008484,"['TEUNISSEN-CREMERS SYNDROME', 'STAPES ANKYLOSIS WITH BROAD THUMB AND TOES', 'STAPES ANKYLOSIS SYNDROME WITHOUT SYMPHALANGISM', 'ANKYLOSIS OF STAPES, HYPEROPIA, BROAD THUMBS, BROAD FIRST TOES, AND SYNDACTYLY', 'STAPES ANKYLOSIS WITH BROAD THUMBS AND TOES']",15
1660,MONDO:0008485,"['STEATOCYSTOMA MULTIPLEX', 'MULTIPLE SEBACEOUS CYSTS', 'SEBACEOUS CYSTS, MULTIPLE', 'MULTIPLEX STEATOCYSTOMA', 'SEBOCYSTOMATOSIS']",2
1661,http://purl.obolibrary.org/obo/OMIM_129600,,2
1662,MONDO:0008471,"['LATE SPONDYLOEPIPHYSEAL DYSPLASIA', 'SPONDYLOEPIPHYSEAL DYSPLASIA TARDA, X-LINKED; SEDT', 'CONGENITAL SPONDYLOEPIPHYSEAL DYSPLASIA', 'SPRANGER-WIEDEMANN DISEASE', 'SEDC', 'SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA', 'SPONDYLOEPIPHYSEAL DYSPLASIA, CONGENITAL TYPE', 'SED CONGENITA', 'SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA; SEDC']",33
1663,MONDO:0008476,"['SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE', 'STRUDWICK SYNDROME', 'SEMD, STRUDWICK TYPE', 'SPONDYLOMETAEPIPHYSEAL DYSPLASIA CONGENITA, STRUDWICK TYPE', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE; SEMDSTWK', 'SMED TYPE 1', 'SMED, STRUDWICK TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA CONGENITA, STRUDWICK TYPE', 'SMED, TYPE 1', 'SMED STRUDWICK TYPE', 'DAPPLED METAPHYSIS SYNDROME', 'SPONDYLOEPIMETAPHYSEAL DYSPLASIA STRUDWICK TYPE', 'SEMDC', 'SEMDSTWK']",24
1664,MONDO:0008477,"['SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE', 'JEQUIER-KOZLOWSKI SYNDROME', 'JEQUIER KOZLOWSKI SKELETAL DYSPLASIA', 'SMD, KOZLOWSKI TYPE', 'DYSMORPHISM ARTHROGRYPOSIS SKELETAL MATURATION ADVANCED', 'SKELETAL DYSPLASIA JEQUIER-KOZLOWSKI TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE; SMDK', 'SMD KOZLOWSKI TYPE']",21
1665,MONDO:0008479,"['SPONDYLOMETAPHYSEAL DYSPLASIA, SUTCLIFFE TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA, CORNER FRACTURE TYPE', 'SPONDYLOMETAPHYSEAL DYSPLASIA SUTCLIFFE TYPE', 'SUTCLIFFE SMD', 'SPONDYLOMETAPHYSEAL DYSPLASIA CORNER FRACTURE TYPE', 'SMDCF', 'SPONDYLOMETAPHYSEAL DYSPLASIA, CORNER FRACTURE TYPE; SMDCF', 'SUTCLIFFE TYPE OF SPONDYLOMETAPHYSEAL DYSPLASIA', ""SPONDYLOMETAPHYSEAL DYSPLASIA, 'CORNER FRACTURE' TYPE""]",12
1666,MONDO:0008473,"['SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE', 'PSEUDO-MORQUIO SYNDROME TYPE 2', 'SPONDYLOEPIPHYSEAL DYSPLASIA MAROTEAUX TYPE', 'PSEUDO-MORQUIO SYNDROME, TYPE 2', 'SED, MAROTEAUX TYPE', 'BRACHYOLMIA MAROTEAUX TYPE']",5
1667,MONDO:0030908,"['MENTAL RETARDATION, X-LINKED, SYNDROMIC, 35; MRXS35', 'MENTAL RETARDATION, X-LINKED, SYNDROMIC, 35', 'SYNDROMIC X-LINKED MENTAL RETARDATION 35', 'MRXS35', 'INTELLECTUAL DISABILITY, X-LINKED, SYNDROMIC, 35']",27
1668,MONDO:0030907,"['MRX106', 'MENTAL RETARDATION, X-LINKED 106; MRX106', 'X-LINKED MENTAL RETARDATION 106', 'MENTAL RETARDATION, X-LINKED 106', 'INTELLECTUAL DISABILITY, X-LINKED 106']",9
1669,http://purl.obolibrary.org/obo/OMIM_159950,,21
1670,MONDO:0030909,"['MENTAL RETARDATION, X-LINKED, SYNDROMIC, HOUGE TYPE', 'MENTAL RETARDATION, X-LINKED, SYNDROMIC, HOUGE TYPE; MRXSHG', 'SYNDROMIC X-LINKED MENTAL RETARDATION HOUGH TYPE', 'MRXSHG', 'INTELLECTUAL DISABILITY, X-LINKED, SYNDROMIC, HOUGE TYPE']",6
1671,http://purl.obolibrary.org/obo/OMIM_604841,,20
1672,http://purl.obolibrary.org/obo/OMIM_270685,,14
1673,MONDO:0013807,"['CSNB1E', 'CONGENITAL STATIONARY NIGHT BLINDNESS TYPE 1E', 'CONGENITAL STATIONARY NIGHT BLINDNESS CAUSED BY MUTATION IN GPR179', 'GPR179 CONGENITAL STATIONARY NIGHT BLINDNESS', 'CONGENITAL STATIONARY NIGHT BLINDNESS 1E AUTOSOMAL RECESSIVE', 'NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E', 'NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E; CSNB1E', 'CSNB, COMPLETE, AUTOSOMAL RECESSIVE', 'CONGENITAL STATIONARY NIGHT BLINDNESS 1E']",7
1674,MONDO:0013806,"['FAMILIAL CUTANEOUS TELANGIECTASIA AND OROPHARYNGEAL CANCER PREDISPOSITION SYNDROME', 'CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME, FAMILIAL', 'CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME, FAMILIAL; FCTCS', 'TELANGIECTASIA, CUTANEOUS, AND CANCER SYNDROME, FAMILIAL', 'FCTCS', 'FAMILIAL CUTANEOUS TELANGIECTASIA AND OROPHARYNGEAL PREDISPOSITION CANCER SYNDROME']",8
1675,MONDO:0013805,"['MRD13', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 13, WITH NEURONAL MIGRATION DEFECTS', 'AUTOSOMAL DOMINANT NON-SYNDROMIC INTELLECTUAL DISABILITY CAUSED BY MUTATION IN DYNC1H1', 'AUTOSOMAL DOMINANT MENTAL RETARDATION 13', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT TYPE 13', 'DYNC1H1 AUTOSOMAL DOMINANT NON-SYNDROMIC INTELLECTUAL DISABILITY', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 13; MRD13', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 13', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT, 13, WITH NEURONAL MIGRATION DEFECTS', 'AUTOSOMAL DOMINANT NON-SYNDROMIC INTELLECTUAL DISABILITY 13', 'INTELLECTUAL DISABILITY, AUTOSOMAL DOMINANT 13']",19
1676,MONDO:0013803,"['LCC', 'LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS', 'LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS; LCC', 'LABRUNE SYNDROME', 'LEUKOENCEPHALOPATHY WITH CALCIFICATIONS AND CYSTS']",18
1677,MONDO:0013802,"['INFANTILE CEREBELLAR-RETINAL DEGENERATION', 'INFANTILE CEREBELLAR RETINAL DEGENERATION', 'INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD']",21
1678,MONDO:0013801,"['EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 13', 'EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, TYPE 13', 'EARLY INFANTILE EPILEPTIC ENCEPHALOPATHY CAUSED BY MUTATION IN SCN8A', 'SCN8A EARLY INFANTILE EPILEPTIC ENCEPHALOPATHY', 'EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 13; EIEE13', 'EIEE13', 'SCN8A ENCEPHALOPATHY', 'SCN8A EPILEPSY', 'EARLY INFANTILE EPILEPTIC ENCEPHALOPATHY-13']",10
1679,MONDO:0013800,"['EDS, KYPHOSCOLIOTIC AND HEARING LOSS TYPE', 'EDS WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS', 'EDS WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND DEAFNESS', 'EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS', 'EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC AND HEARING LOSS TYPE', 'EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND DEAFNESS', 'EDSKSCL2', 'EDSKMH', 'EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2; EDSKSCL2', 'EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS, MYOPATHY, AND HEARING LOSS; EDSKMH', 'EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2', 'EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC AND DEAFNESS TYPE']",23
1680,http://purl.obolibrary.org/obo/OMIM_615206,,6
1681,MONDO:0007083,"['AUTOSOMAL DOMINANT PALMOPLANTAR HYPERKERATOSIS AND CONGENITAL ALOPECIA', 'PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA, STEVANOVIC TYPE', 'PPK-CA, STEVANOVIC TYPE', 'PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA TYPE 1', 'PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA 1; PPKCA1', 'KERATODERMA-HYPOTRICHOSIS-LEUKONYCHIA TOTALIS SYNDROME', 'PPKCA, STEVANOVIC TYPE', 'PPKCA1', 'PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA 1', 'ALOPECIA CONGENITA WITH HYPERKERATOSIS OF THE PALMS AND SOLES', 'AUTOSOMAL DOMINANT PALMOPLANTAR KERATODERMA AND CONGENITAL ALOPECIA']",10
1682,http://purl.obolibrary.org/obo/OMIM_615207,,11
1683,http://purl.obolibrary.org/obo/OMIM_616669,,1
1684,MONDO:0007080,"['FH-I', 'GLUCOCORTICOID-REMEDIABLE ALDOSTERONISM', 'GRA', 'GLUCOCORTICOID-SENSITIVE HYPERTENSION', 'FAMILIAL HYPERALDOSTERONISM TYPE 1', 'DEXAMETHASONE-SENSITIVE HYPERTENSION', 'FH1', 'ACTH-DEPENDENT HYPERALDOSTERONISM SYNDROME', 'FAMILIAL HYPERALDOSTERONISM TYPE I', 'GLUCOCORTICOID SENSITIVE HYPERTENSION', 'DEXAMETHASONE SENSITIVE HYPERTENSION', 'ALDOSTERONISM, SENSITIVE TO DEXAMETHASONE', 'HYPERALDOSTERONISM, FAMILIAL TYPE 1', 'GLUCOCORTICOID-SUPPRESSIBLE HYPERALDOSTERONISM', 'HYPERALDOSTERONISM, FAMILIAL, TYPE 1', 'HYPERALDOSTERONISM, FAMILIAL, TYPE I; HALD1', 'HALD1', 'GLUCOCORTICOID-REMEDIABLE ALDOSTERONISM; GRA']",8
1685,http://purl.obolibrary.org/obo/OMIM_616668,,14
1686,http://purl.obolibrary.org/obo/OMIM_128200,,7
1687,MONDO:0007072,"['PIGMENT ANOMALY-ECTRODACTYLY-HYPODONTIA SYNDROME', 'ACRODERMATOUNGUALLACRIMALTOOTH SYNDROME', 'ADULT SYNDROME', 'ACRO-DERMATO-UNGUAL-LACRIMAL-TOOTH SYNDROME', 'ACRO DERMATO UNGUAL LACRIMAL TOOTH SYNDROME']",28
1688,http://purl.obolibrary.org/obo/OMIM_158590,,7
1689,MONDO:0007078,"['ALBRIGHT HEREDITARY OSTEODYSTROPHY WITH MULTIPLE HORMONE RESISTANCE', 'ALBRIGHT HEREDITARY OSTEODYSTROPHY-PHP SYNDROME IA', 'AHO-PHP SYNDROME IA', 'ALBRIGHT HEREDITARY OSTEODYSTROPHY', 'PHP1A', 'PSEUDOHYPOPARATHYROIDISM TYPE 1A', ""ALBRIGHT'S HEREDITARY OSTEODYSTROPHY"", 'PSEUDOHYPOPARATHYROIDISM, TYPE IA; PHP1A', 'PSEUDOHYPOPARATHYROIDISM, TYPE IA', 'PHP 1A', 'PSEUDOHYPOPARATHYROIDISM, TYPE 1A']",31
1690,MONDO:0007077,"['HYPOPIGMENTATION-DEAFNESS SYNDROME', 'HYPOPIGMENTATION/DEAFNESS OF TIETZ', 'TIETZ ALBINISM-DEAFNESS SYNDROME', 'TIETZ SYNDROME', 'ALBINISM-DEAFNESS OF TIETZ', 'TIETZ ALBINISM-DEAFNESS SYNDROME; TADS']",8
1691,http://purl.obolibrary.org/obo/OMIM_616672,,21
1692,http://purl.obolibrary.org/obo/OMIM_615214,,5
1693,http://purl.obolibrary.org/obo/OMIM_615219,,22
1694,http://purl.obolibrary.org/obo/OMIM_615217,,14
1695,MONDO:0007060,"['SPERMATOGENIC FAILURE TYPE 6', 'AZOOSPERMIA CAUSED BY MUTATION IN SPATA16', 'SPATA16 AZOOSPERMIA', 'SPERMATOGENIC FAILURE 6', 'SPERMATOZOA, ROUND-HEADED', 'GLOBOZOOSPERMIA', 'SPGF6', 'SPERMATOGENIC FAILURE 6; SPGF6', 'ACROSOME MALFORMATION OF SPERMATOZOA', 'ROUND-HEADED SPERMATOZOA']",3
1696,MONDO:0007067,"['PYRUVATE KINASE HYPERACTIVITY', 'ADENOSINE TRIPHOSPHATE, ELEVATED, OF ERYTHROCYTES']",3
1697,http://purl.obolibrary.org/obo/OMIM_602032,,13
1698,MONDO:0007064,"['SCID DUE TO ADENOSINE DEAMINASE DEFICIENCY', 'ADA', 'ADA DEFICIENCY', 'ADENOSINE DEAMINASE DEFICIENT SEVERE COMBINED IMMUNODEFICIENCY', 'SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY', 'ADA-SCID', 'SCID DUE TO ADA DEFICIENCY, EARLY-ONSET', 'SCID DUE TO ADA DEFICIENCY', 'SEVERE COMBINED IMMUNODEFICIENCY DUE TO ADENOSINE DEAMINASE DEFICIENCY', 'PARTIAL ADA DEFICIENCY', 'ADENOSINE DEAMINASE DEFICIENCY, PARTIAL', 'SCID DUE TO ADA DEFICIENCY, DELAYED ONSET', 'SCID DUE TO ADA DEFICIENCY, LATE-ONSET', 'SEVERE COMBINED IMMUNODEFICIENCY DUE TO ADA DEFICIENCY', 'ADENOSINE DEAMINASE DEFICIENCY']",30
1699,MONDO:0007068,"['INBORN ERROR OF (S)-2-(5-AMINO-1-(5-PHOSPHO-D-RIBOSYL)IMIDAZOLE-4-CARBOXAMIDO)SUCCINATE AMP-LYASE (FUMARATE-FORMING) ACTIVITY', 'INBORN (S)-2-(5-AMINO-1-(5-PHOSPHO-D-RIBOSYL)IMIDAZOLE-4-CARBOXAMIDO)SUCCINATE AMP-LYASE (FUMARATE-FORMING) ACTIVITY DISORDER', 'ADENYLOSUCCINASE DEFICIENCY', 'RARE INBORN ERROR OF (S)-2-(5-AMINO-1-(5-PHOSPHO-D-RIBOSYL)IMIDAZOLE-4-CARBOXAMIDO)SUCCINATE AMP-LYASE (FUMARATE-FORMING) ACTIVITY', 'ADENYLOSUCCINATE LYASE DEFICIENCY', 'ADSL DEFICIENCY', 'ADSLD', 'ADENYLOSUCCINASE LYASE DEFICIENCY', 'ADENYLOSUCCINASE DEFICIENCY; ADSLD']",39
1700,http://purl.obolibrary.org/obo/OMIM_616683,,25
1701,http://purl.obolibrary.org/obo/OMIM_616682,,17
1702,http://purl.obolibrary.org/obo/OMIM_616680,,21
1703,http://purl.obolibrary.org/obo/OMIM_616681,,18
1704,http://purl.obolibrary.org/obo/OMIM_615222,,19
1705,http://purl.obolibrary.org/obo/OMIM_616687,,8
1706,http://purl.obolibrary.org/obo/OMIM_615220,,10
1707,http://purl.obolibrary.org/obo/OMIM_616684,,16
1708,http://purl.obolibrary.org/obo/OMIM_615226,,3
1709,http://purl.obolibrary.org/obo/OMIM_615224,,6
1710,http://purl.obolibrary.org/obo/OMIM_616689,,11
1711,http://purl.obolibrary.org/obo/OMIM_615225,,15
1712,http://purl.obolibrary.org/obo/OMIM_616688,,22
1713,http://purl.obolibrary.org/obo/OMIM_615228,,10
1714,http://purl.obolibrary.org/obo/OMIM_103285,,28
1715,MONDO:0007055,"['ACROMICRIC DYSPLASIA', 'ACROMICRIC DYSPLASIA; ACMICD', 'ACROMICRIC SKELETAL DYSPLASIA', 'ACMICD']",21
1716,MONDO:0007052,"['PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, TYPE 1', 'ISOLATED FAMILIAL SOMATOTROPINOMA', 'SOMATOTROPINOMA, FAMILIAL ISOLATED', 'PITUITARY ADENOMA, FAMILIAL ISOLATED', 'PITUITARY ADENOMA 1, MULTIPLE TYPES', 'PITA1', 'FAMILIAL ISOLATED PITUITARY ADENOMA SYNDROME', 'PITUITARY ADENOMA 1, MULTIPLE TYPES; PITA1', 'SOMATOTROPHINOMA, FAMILIAL', 'PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1; PAGH1', 'ACROMEGALY DUE TO PITUITARY ADENOMA 1', 'PAGH1', 'PITUITARY ADENOMA, GROWTH HORMONE-SECRETING, 1', 'PITUITARY ADENOMA PREDISPOSITION', 'GROWTH HORMONE SECRETING PITUITARY ADENOMA 1']",15
1717,MONDO:0007057,"['CHENEY SYNDROME', 'ACROOSTEOLYSIS WITH OSTEOPOROSIS AND CHANGES IN SKULL AND MANDIBLE', 'HAJDU-CHENEY SYNDROME', 'ARTHRODENTOOSTEODYSPLASIA', 'ACRODENTOOSTEODYSPLASIA', 'SERPENTINE FIBULA-POLYCYSTIC KIDNEYS SYNDROME', 'SERPENTINE FIBULA-POLYCYSTIC KIDNEY SYNDROME', 'HAJDU-CHENEY SYNDROME; HJCYS', 'HJCYS', 'ACROOSTEOLYSIS DOMINANT TYPE']",51
1718,http://purl.obolibrary.org/obo/OMIM_253550,,8
1719,http://purl.obolibrary.org/obo/OMIM_615234,,12
1720,http://purl.obolibrary.org/obo/OMIM_615235,,2
1721,http://purl.obolibrary.org/obo/OMIM_616697,,2
1722,http://purl.obolibrary.org/obo/OMIM_615233,,8
1723,http://purl.obolibrary.org/obo/OMIM_615238,,6
1724,http://purl.obolibrary.org/obo/OMIM_206100,,5
1725,MONDO:0007043,"['ACS5', 'ACROCEPHALOSYNDACTYLY TYPE 5', 'PFEIFFER SYNDROME', 'ACROCEPHALOSYNDACTYLIA TYPE V', 'TYPE V ACROCEPHALOSYNDACTYLY', 'ACROCEPHALOSYNDACTYLY TYPE V', 'PFEIFFER TYPE ACROCEPHALOSYNDACTYLY', 'ACS 5', 'CRANIOFACIAL-SKELETAL-DERMATOLOGIC DYSPLASIA', 'ACROCEPHALOSYNDACTYLY, TYPE 5', 'NOACK SYNDROME']",28
1726,MONDO:0007042,"['TYPE III ACROCEPHALOSYNDACTYLY', 'SCS', 'ACS3', 'ACROCEPHALOSYNDACTYLY TYPE 3', 'SAETHRE-CHOTZEN SYNDROME', 'ACROCEPHALO-SYNDACTYLY, TYPE 3', 'BLEPHAROPHIMOSIS,EPICANTHUS INVERSUS, AND PTOSIS 3 (FORMERLY)', 'BLEPHAROPHIMOSIS, EPICANTHUS INVERSUS, AND PTOSIS 3', 'SAETHRE-CHOTZEN SYNDROME; SCS', 'ACROCEPHALY, SKULL ASYMMETRY, AND MILD SYNDACTYLY', 'BLEPHAROPHIMOSIS, EPICANTHUS INVERSUS, AND PTOSIS 3, FORMERLY', 'ACROCEPHALOSYNDACTYLY TYPE III', 'ACROCEPHALOSYNDACTYLY, TYPE 3', 'CHOTZEN SYNDROME', 'ACS 3', 'SAETHRE-CHOTZEN SYNDROME WITH EYELID ANOMALIES']",48
1727,MONDO:0007041,"['ACROCEPHALOSYNDACTYLY TYPE 1', 'ACROCEPHALOSYNDACTYLY TYPE I', 'ACS1', 'APERT SYNDROME', 'TYPE I ACROCEPHALOSYNDACTYLY', 'ACS 2', 'ACROCEPHALO-SYNDACTYLY TYPE 1', 'ACROCEPHALOSYNDACTYLY, TYPE 2', 'VOGT CEPHALODACTYLY', 'SYNDACTYLIC OXYCEPHALY', 'ACROCEPHALOSYNDACTYLY, TYPE 1', 'APERT-CROUZON DISEASE', 'ACS 1']",55
1728,MONDO:0007044,"['ACRODYSOSTOSIS 1', 'ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE', 'ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE; ACRDYS1', 'ADOHR', 'ACRDYS1']",40
1729,MONDO:0007049,"['ACROLEUKOPATHY, SYMMETRIC']",2
1730,MONDO:0007048,"['ACROKERATOSIS VERRUCIFORMIS', 'HOPF DISEASE', 'ACROKERATOSIS VERRUCIFORMIS OF HOPF', 'AKV OF HOPF', 'ACROKERATOSIS VERRUCIFORMIS; AKV']",5
1731,http://purl.obolibrary.org/obo/OMIM_186000,,14
1732,MONDO:0013849,"['CEP135 AUTOSOMAL RECESSIVE PRIMARY MICROCEPHALY', 'AUTOSOMAL RECESSIVE PRIMARY MICROCEPHALY CAUSED BY MUTATION IN CEP135', 'MICROCEPHALY 8, PRIMARY, AUTOSOMAL RECESSIVE', 'MCPH8', 'MICROCEPHALY 8, PRIMARY, AUTOSOMAL RECESSIVE; MCPH8']",6
1733,MONDO:0013848,"['FAMILIAL ISOLATED DILATED CARDIOMYOPATHY CAUSED BY MUTATION IN GATAD1', 'CMD2B', 'DILATED CARDIOMYOPATHY TYPE 2B', 'CARDIOMYOPATHY, DILATED, TYPE 2B', 'GATAD1 FAMILIAL ISOLATED DILATED CARDIOMYOPATHY', 'CARDIOMYOPATHY, DILATED, 2B; CMD2B', 'CARDIOMYOPATHY, DILATED, 2B', 'DILATED CARDIOMYOPATHY 2B']",4
1734,MONDO:0013845,"['PLCB4 AURICULOCONDYLAR SYNDROME', 'AURICULOCONDYLAR SYNDROME CAUSED BY MUTATION IN PLCB4', 'AURICULOCONDYLAR SYNDROME 2', 'AURICULOCONDYLAR SYNDROME TYPE 2', 'AURICULOCONDYLAR SYNDROME 2; ARCND2', 'ARCND2']",20
1735,MONDO:0013843,"['MECONIUM ILEUS DUE TO GUANYLATE CYCLASE 2C DEFICIENCY', 'MECONIUM ILEUS CAUSED BY MUTATION IN GUCY2C', 'GUCY2C MECONIUM ILEUS', 'INTESTINAL OBSTRUCTION IN THE NEWBORN DUE TO GUANYLATE CYCLASE 2C DEFICIENCY']",3
1736,MONDO:0013842,"['CORTISONE REDUCTASE DEFICIENCY TYPE 2', 'HSD11B1 CORTISONE REDUCTASE DEFICIENCY', 'CORTISONE REDUCTASE DEFICIENCY 2', 'CORTISONE REDUCTASE DEFICIENCY CAUSED BY MUTATION IN HSD11B1', 'CORTRD2', '11-BETA-HYDROXYSTEROID DEHYDROGENASE TYPE 1 DEFICIENCY', 'CORTISONE REDUCTASE DEFICIENCY 2; CORTRD2']",6
1737,http://purl.obolibrary.org/obo/OMIM_616622,,3
