,d.id,n.N_Name,count(s)
647,HP:0000403,"['RECURRENT EPISODES OF OTITIS MEDIA', 'MULTIPLE EPISODES OF OTITIS MEDIA', 'OTITIS MEDIA, RECURRENT', 'SUSCEPTIBILITY TO OTITIS MEDIA', 'FREQUENT OTITIS MEDIA', 'RECURRENT MIDDLE EAR INFECTION', 'RECURRENT OTITIS MEDIA']",22
648,HP:0002035,"['RECTUM PROTRUDES THROUGH ANUS', 'RECTAL PROLAPSED', 'RECTAL PROLAPSE']",8
649,HP:0000729,"['AUTISTIC BEHAVIOUR', 'PERVASIVE DEVELOPMENTAL DISORDER', 'ASD', 'AUTISM SPECTRUM DISORDERS', 'AUTISTIC BEHAVIORS', 'AUTISM SPECTRUM DISORDER', 'AUTISTIC BEHAVIOR']",19
650,HP:0002089,"['LUNG HYPOPLASIA', 'UNDERDEVELOPED LUNG', 'HYPOPLASTIC LUNG', 'HYPOPLASTIC LUNGS', 'SMALL LUNG', 'PULMONARY HYPOPLASIA']",41
651,HP:0000894,"['SHORT COLLARBONE', 'CLAVICULAR HYPOPLASIA', 'HYPOPLASTIC CLAVICLES', 'UNDERDEVELOPED CLAVICLES', 'SHORT CLAVICLES']",20
652,HP:0008678,"['RENAL APLASIA/HYPOPLASIA', 'ABSENT/UNDERDEVELOPED KIDNEY', 'RENAL AGENESIS/HYPOPLASIA', 'ABSENT/SMALL KIDNEY', 'RENAL HYPOPLASIA/APLASIA']",23
653,HP:0001417,"['X-LINKED', 'X-LINKED FORM', 'X-LINKED INHERITANCE']",41
654,HP:0000618,"['TOTAL VISION LOSS', 'BLINDNESS', 'LEGAL BLINDNESS']",63
655,HP:0000742,"['DELIBERATE SELF-HARM', 'SELF-MUTILATION', 'SELF MUTILATION']",14
656,HP:0001264,SPASTIC DIPLEGIA,12
657,HP:0010783,"['REDNESS OF SKIN OR MUCOUS MEMBRANE', 'ERYTHEMA']",44
658,HP:0001808,"['BRITTLE NAILS', 'FRAGILE NAILS']",12
659,HP:0007553,CONGENITAL SYMMETRICAL PALMOPLANTAR KERATOSIS,1
660,HP:0007390,HYPERKERATOSIS WITH ERYTHEMA,1
661,HP:0008392,"['THICKENED, DISCOLORED SKIN UNDER NAIL', 'SUBUNGUAL HYPERKERATOSIS']",3
662,HP:0000975,"['PROFUSE SWEATING', 'SWEATING', 'SWEATING, INCREASED', 'EXCESSIVE SWEATING', 'SWEATING PROFUSELY', 'INCREASED SWEATING', 'DIAPHORESIS', 'HYPERHIDROSIS']",45
663,HP:0008064,"['ICHTHYOSIFORM ABNORMALITY OF THE SKIN', 'ICHTHYOTIC SKIN', 'HYPERTROPHIC ICHTHYOSIS', 'ICHTHYOSIS']",45
664,HP:0001598,"['SPOON-SHAPED NAILS', 'KOILONYCHIA', 'CONCAVE NAIL']",7
665,HP:0007435,DIFFUSE PALMOPLANTAR KERATODERMA,5
666,HP:0007502,"['HYPERKERATOSIS FOLLICULARIS', 'FOLLICULAR HYPERKERATOSIS']",7
667,HP:0002217,"['SLOW SPEED OF HAIR GROWTH', 'SLOW RATE OF HAIR GROWTH', 'SLOW GROWING HAIR', 'SLOW-GROWING HAIR']",8
668,HP:0002232,PATCHY ALOPECIA,5
669,HP:0100753,SCHIZOPHRENIA,9
670,HP:0000499,"['ABNORMALITY OF THE EYELASHES', 'ABNORMAL EYELASHES', 'EYELASH ABNORMALITY', 'ABNORMAL EYELASH MORPHOLOGY']",13
671,HP:0008404,"['POOR NAIL FORMATION', 'ONYCHODYSTROPHY', 'DYSTROPHIC NAILS', 'NAIL DYSTROPHY']",52
672,HP:0002164,"['DYSPLASTIC NAILS', 'ATYPICAL NAIL GROWTH', 'ONYCHODYSPLASIA', 'NAIL DYSPLASIA']",47
673,HP:0001939,"['LABORATORY ABNORMALITY', 'METABOLISM ABNORMALITY', 'ABNORMALITY OF METABOLISM/HOMEOSTASIS']",93
674,HP:0001006,"['SPARSE HAIR SINCE BIRTH', 'MARKED HYPOTRICHOSIS', 'HYPOTRICHOSIS']",25
675,HP:0007468,PERIFOLLICULAR HYPERKERATOSIS,2
676,HP:0002816,"['GENU RECURVATA', 'BACK KNEE', 'KNEE HYPEREXTENSION', 'GENU RECURVATUM']",12
677,HP:0010318,"['ABSENT/SMALL ABDOMINAL WALL MUSCLES', 'ABSENT/UNDERDEVELOPED ABDOMINAL WALL MUSCLES', 'APLASIA/HYPOPLASIA OF THE ABDOMINAL WALL MUSCULATURE']",14
678,HP:0000512,"['ABNORMAL ERG', 'ERG ABNORMAL', 'ABNORMAL ELECTRORETINOGRAPHY', 'ABNORMAL ELECTRORETINOGRAM']",26
679,HP:0000982,"['THICKENING OF PALMS AND SOLES', 'PALMAR AND PLANTAR KERATODERMA', 'PALMOPLANTAR KERATODERMA']",46
680,HP:0000232,"['EVERTED LOWER LIP', 'ECLABIUM OF LOWER LIP', 'EVERTED PROMINENT LOWER LIP', 'OUTWARD TURNED LOWER LIP', 'DROOPING LOWER LIP', 'PROTRUDING LOWER LIP', 'EVERTED LOWER LIP VERMILION']",48
681,HP:0004422,"['DECREASED WIDTH OF THE SKULL', 'BIPARIETAL NARROWING']",15
682,HP:0000613,"['EXTREME SENSITIVITY OF THE EYES TO LIGHT', 'LIGHT HYPERSENSITIVITY', 'PHOTODYSPHORIA', 'PHOTOPHOBIA']",66
683,HP:0001438,"['ABNORMALITY OF ABDOMEN MORPHOLOGY', 'ABNORMALITY OF THE ABDOMEN', 'ABDOMEN ABNORMALITY']",11
684,HP:0004345,GANGLIOSIDE ACCUMULATION,1
685,HP:0007266,"['DYSMYELINATION OF THE BRAIN', 'AREAS OF DYSMYELINATION ON MRI', 'WHITE MATTER DYSMYELINATION/DEMYELINATION', 'CEREBRAL DYSMYELINATION']",5
686,HP:0002344,"['PROGRESSIVE MENTAL DETERIORATION', 'NEUROLOGIC DETERIORATION', 'WORSENING NEUROLOGICAL SYMPTOMS', 'NEUROLOGIC DETERIORATION, PROGRESSIVE', 'PROGRESSIVE NEURODEGENERATION', 'PROGRESSIVE NEUROLOGIC DETERIORATION']",17
687,HP:0001344,"['LACK OF LANGUAGE DEVELOPMENT', 'NO SPEECH DEVELOPMENT', 'LACK OF SPEECH', 'NONVERBAL', 'ABSENT SPEECH DEVELOPMENT', 'NO SPEECH OR LANGUAGE DEVELOPMENT', 'ABSENT SPEECH']",49
688,HP:0007281,"['DEVELOPMENTAL ARREST', 'DEVELOPMENTAL STAGNATION']",4
689,HP:0000654,"['DECREASED ELECTRORETINOGRAM AMPLITUDE', 'REDUCED ERG', 'REDUCED OR ABOLISHED ELECTRORETINOGRAM', 'DECREASED ELECTRORETINOGRAM', 'DECREASED ELECTRORETINOGRAM RESPONSE', 'REDUCED ELECTRORETINOGRAM', 'FLATTENED OR ABSENT ELECTRORETINOGRAM', 'DECREASED AMPLITUDES ON FLASH VISUAL ELECTRORETINOGRAM', 'DECREASED ERG AMPLITUDE', 'DECREASED LIGHT- AND DARK-ADAPTED ELECTRORETINOGRAM AMPLITUDE']",9
690,HP:0011020,ABNORMALITY OF MUCOPOLYSACCHARIDE METABOLISM,1
691,HP:0003487,"['EXTENSOR PLANTAR RESPONSES', 'EXTENSOR PLANTAR REFLEXES', 'EXTENSOR PLANTAR RESPONSE', 'BABINSKI SIGN']",82
692,HP:0005132,PERICARDIAL CONSTRICTION,1
693,HP:0001685,MYOCARDIAL FIBROSIS,3
694,HP:0003764,"['MOLE', 'NAEVUS', 'NAEVI', 'NEVUS']",8
695,HP:0002738,"['UNDERDEVELOPED FRONTAL SINUSES', 'SMALL FRONTAL SINUSES', 'DECREASED VOLUME OF FRONTAL SINUSES', 'HYPOTROPHIC FRONTAL SINUS', 'HYPOPLASTIC FRONTAL SINUSES']",7
696,HP:0002688,"['MISSING FRONTAL SINUS', 'ABSENT FRONTAL SINUS', 'ABSENCE OF FRONTAL SINUSES', 'ABSENT FRONTAL SINUSES']",7
697,HP:0001635,"['CHF', 'CARDIAC FAILURE', 'HEART FAILURE', 'CARDIAC FAILURES', 'CARDIAC INSUFFICIENCY', 'CHRONIC HEART FAILURE', 'CONGESTIVE HEART FAILURE']",65
698,HP:0002667,"['WILMS TUMOR', ""WILM'S TUMOR"", 'NEPHROBLASTOMA']",18
699,HP:0000171,"['RUDIMENTARY TONGUE', 'HYPOGLOSSIA', 'ABNORMALLY SMALL TONGUE', 'SMALL TONGUE', 'HYPOPLASTIC TONGUE', 'UNDERDEVELOPMENT OF THE TONGUE', 'LINGUAL HYPOPLASIA', 'DECREASED SIZE OF TONGUE', 'HYPOPLASIA OF THE TONGUE', 'MICROGLOSSIA']",11
700,HP:0001621,"['WEAK VOICE', 'SOFT VOICE', 'HYPOPHONIA']",6
701,HP:0002680,"['OMEGA SHAPED SELLA TURCICA', 'HOUR GLASS SHAPED PITUITARY FOSSA', 'J-SHAPED SELLA', 'HOUR GLASS SHAPED HYPOPHYSIAL FOSSA', 'HOUR GLASS SHAPED SELLA TURCICA', 'J-SHAPED SELLA TURCICA']",7
702,HP:0004326,"['WASTING SYNDROME', 'CACHEXIA']",25
703,HP:0000614,"['ABNORMALITY OF THE NASOLACRIMAL SYSTEM', 'ABNORMAL NASOLACRIMAL SYSTEM MORPHOLOGY']",9
704,HP:0003241,"['SMALL GENITALIA', 'UNDERDEVELOPMENT OF EXTERNAL REPRODUCTIVE ORGANS', 'HYPOGENITALISM', 'EXTERNAL GENITAL HYPOPLASIA']",10
705,HP:0001460,"['ABSENT/SMALL SKELETAL MUSCLES', 'ABSENT/UNDERDEVELOPED SKELETAL MUSCLES', 'APLASIA/HYPOPLASIA INVOLVING THE SKELETAL MUSCULATURE']",4
706,HP:0002414,SPINA BIFIDA,15
707,HP:0000939,OSTEOPOROSIS,94
708,HP:0003560,"['MUSCLE BIOPSY SHOWS DYSTROPHIC CHANGES', 'MUSCULAR DYSTROPHY']",43
709,HP:0012471,"['THICK LIPS', 'INCREASED VOLUME OF LIP VERMILLION', 'PLUMP LIPS', 'PROMINENT LIPS', 'INCREASED VOLUME OF LIP', 'FULL LIPS', 'THICK VERMILION BORDER']",30
710,HP:0000176,"['PARTIAL THICKNESS CLEFT HARD PALATE', 'SUBMUCOSAL CLEFT PALATE', 'SUBMUCOUS CLEFTING', 'SUBMUCOUS CLEFT HARD PALATE']",18
711,HP:0000269,"['PROMINENT BACK OF THE SKULL', 'PROTRUDING OCCIPUT', 'PROMINENT POSTERIOR SKULL', 'PROMINENT POSTERIOR CRANIUM', 'PROMINENT OCCIPUT']",22
712,HP:0003394,"['MUSCLE CRAMPS', 'MUSCLE SPASM']",34
713,HP:0002179,"['OPISTHOTONOS', 'OPISTHOTONUS']",14
714,HP:0001331,"['ABSENCE OF SEPTUM PELLUCIDUM', 'ABSENCE OF THE SEPTUM PELLUCIDUM', 'AGENESIS OF THE SEPTUM PELLUCIDUM', 'MISSING SEPTUM PELLUCIDUM', 'ABSENT SEPTUM PELLUCIDUM']",18
715,HP:0000288,"['ABNORMALITY OF THE PARALABIAL REGION', 'ABNORMAL PHILTRUM', 'ABNORMALITY OF THE INFRANASAL DEPRESSION', 'ABNORMALITY OF THE PHILTRUM']",4
716,HP:0002804,"['MULTIPLE CONGENITAL CONTRACTURES', 'ARTHROGRYPOSIS MULTIPLEX', 'ARTHROGRYPOSIS, CONGENITAL', 'ARTHROGRYPOSIS', 'ARTHROGRYPOSIS MULTIPLEX CONGENITA']",45
717,HP:0001059,"['PTERYGIA', 'PTERYGIUM']",9
718,HP:0100679,"['TIGHT SKIN', 'LACK OF SKIN ELASTICITY']",14
719,HP:0001769,"['BROAD FEET', 'BROAD FOOT', 'WIDE FOOT']",21
720,HP:0007227,MACROGYRIA,6
721,HP:0002983,"['SMALLER OR SHORTER THAN TYPICAL LIMBS', 'MICROMELIA']",62
722,HP:0002749,"['SOFTENING OF THE BONES', 'OSTEOMALACIA']",12
723,HP:0002748,"['WEAK AND SOFT BONES', 'RICKETS']",9
724,HP:0002514,"['BRAIN CALCIFICATION', 'INTRACRANIAL CALCIFICATIONS', 'INTRACRANIAL CALCIFICATION', 'INTRACEREBRAL CALCIFICATIONS', 'ABNORMAL DEPOSITS OF CALCIUM IN THE BRAIN', 'CEREBRAL CALCIFICATION']",41
725,HP:0001558,"['REDUCED FETAL MOVEMENT', 'LESS THAN 10 FETAL MOVEMENTS IN 12 HOURS', 'DECREASED MOVEMENT IN UTERO', 'DECREASED FETAL MOVEMENTS', 'FETAL HYPOKINESIA', 'DECREASED FETAL ACTIVITY', 'REDUCED FETAL MOVEMENTS', 'DECREASED FETAL MOVEMENT']",35
726,HP:0000211,"['PAIN OF MUSCLES OF MASTICATION', 'LOCKJAW', 'TRISMUS']",9
727,HP:0003202,"['NEUROGENIC MUSCLE ATROPHY, ESPECIALLY IN THE LOWER LIMBS', 'MUSCLE WASTING', 'AMYOTROPHY INVOLVING THE EXTREMITIES', 'NEUROGENIC MUSCULAR ATROPHY', 'MUSCLE ATROPHY', 'NEUROGENIC MUSCLE ATROPHY', 'MUSCLE DEGENERATION', 'MUSCLE ATROPHY, NEUROGENIC', 'MUSCLE HYPOTROPHY', 'MUSCULAR ATROPHY', 'AMYOTROPHY', 'SKELETAL MUSCLE ATROPHY']",98
728,HP:0000278,"['RECEDING MANDIBLE', 'WEAK CHIN', 'RECEDING LOWER JAW', 'RETROGNATHIA OF LOWER JAW', 'WEAK JAW', 'RECEDING CHIN', 'RETROGNATHIA']",59
729,HP:0000457,"['FLAT NASAL DORSUM', 'FLAT DORSUM OF NOSE', 'RECESSED DORSUM OF NOSE', 'RECESSED NASAL DORSUM', 'RETRUDED DORSUM OF NOSE', 'DEPRESSED NASAL DORSUM', 'RECESSED NASAL RIDGE', 'FLAT NOSE', 'DEPRESSED DORSUM OF NOSE', 'RETRUDED NASAL RIDGE', 'RETRUDED NASAL DORSUM', 'DEPRESSED NASAL RIDGE']",34
730,HP:0000193,"['BIFID PALATINE UVULA', 'CLEFT UVULA', 'SPLIT UVULA', 'UVULA BIFIDA', 'FORKED UVULA', 'BIFID UVULA']",38
731,HP:0005346,['ABNORMAL FACIAL EXPRESSION'],1
732,HP:0000805,ENURESIS,6
733,HP:0010481,URETHRAL VALVE,3
734,HP:0001999,"['FACIAL DYSMORPHISM', 'UNUSUAL FACIAL APPEARANCE', 'DYSMORPHIC FACIAL FEATURES', 'DISTINCTIVE FACIES', 'DYSMORPHIC FACIES', 'UNUSUAL FACIES', 'ABNORMAL MORPHOLOGY OF THE FACE', 'ABNORMAL FACIAL SHAPE', 'DISTORTION OF FACE', 'FUNNY LOOKING FACE']",52
735,HP:0000020,"['BLADDER INCONTINENCE', 'LOSS OF BLADDER CONTROL', 'URINARY INCONTINENCE']",47
736,HP:0000822,"['SYSTEMIC HYPERTENSION', 'HIGH BLOOD PRESSURE', 'HYPERTENSION']",112
737,HP:0000010,"['URINARY TRACT INFECTIONS, RECURRENT', 'RECURRENT UTIS', 'URINARY TRACT INFECTION', 'URINARY TRACT INFECTIONS', 'URINARY INFECTION', 'FREQUENT URINARY TRACT INFECTIONS', 'RECURRENT URINARY TRACT INFECTIONS']",27
738,HP:0002607,"['LOSS OF BOWEL CONTROL', 'ANAL INCONTINENCE', 'FECAL INCONTINENCE', 'BOWEL INCONTINENCE']",13
739,HP:0001959,"['EXTREME THIRST', 'POLYDIPSIA']",16
740,HP:0000796,URETHRAL OBSTRUCTION,1
741,HP:0003677,"['SLOWLY PROGRESSIVE', 'SLOW DISEASE PROGRESSION', 'SIGNS AND SYMPTOMS WORSEN SLOWLY WITH TIME', 'SLOWLY PROGRESSIVE DISORDER', 'SLOW PROGRESSION']",70
742,HP:0001278,"['DECREASE IN BLOOD PRESSURE UPON STANDING UP', 'POSTURAL HYPOTENSION', 'ORTHOSTATIC HYPOTENSION']",8
743,HP:0002500,"['WHITE MATTER ALTERATIONS', 'LEUKOARAIOSIS', 'ABNORMALITY OF SUBCORTICAL WHITE MATTER', 'WHITE MATTER ABNORMALITIES', 'CEREBRAL WHITE MATTER ABNORMALITIES', 'CORTICAL WHITE MATTER ABNORMALITIES SEEN ON MRI', 'ABNORMALITY OF THE CEREBRAL WHITE MATTER']",19
744,HP:0003581,"['ONSET IN ADULTHOOD', 'SYMPTOMS BEGIN IN ADULTHOOD', 'ONSET IN EARLY ADULTHOOD', 'ADULT ONSET']",72
745,HP:0002273,"['QUADRIPARESIS', 'TETRAPARESIS']",5
746,HP:0003401,"['PARESTHESIAS', 'TINGLING', 'PINS AND NEEDLES FEELING', 'PARESTHESIA']",34
747,HP:0001258,"['SPASTIC PARAPLEGIA, LOWER LIMB', 'SPASTIC PARAPLEGIA']",34
748,HP:0002127,"['ABNORMAL SHAPE OF UPPER MOTOR NEURON', 'ABNORMAL UPPER MOTOR NEURON MORPHOLOGY']",7
749,HP:0002071,"['EXTRAPYRAMIDAL SIGNS', 'EXTRAPYRAMIDAL SYMPTOMS', 'EXTRAPYRAMIDAL TRACT SIGNS', 'EXTRAPYRAMIDAL SYNDROME', 'EXTRAPYRAMIDAL DYSFUNCTION', 'ABNORMALITY OF EXTRAPYRAMIDAL MOTOR FUNCTION']",29
750,HP:0000726,"['DEMENTIA', 'DEMENTIA, PROGRESSIVE', 'PROGRESSIVE DEMENTIA']",72
751,HP:0002839,"['SPHINCTER DISTURBANCES', 'SPHINCTER DISTURBANCE', 'URINARY BLADDER SPHINCTER DYSFUNCTION']",19
752,HP:0200042,"['OPEN SKIN SORE', 'SKIN ULCER']",39
753,HP:0000011,"['LACK OF BLADDER CONTROL DUE TO NERVOUS SYSTEM INJURY', 'NEUROGENIC BLADDER']",7
754,HP:0001269,"['WEAKNESS OF ONE SIDE OF BODY', 'HEMIPARESIS']",18
755,HP:0002936,"['DISTAL SENSORY LOSS', 'DISTAL SENSORY LOSS, UPPER AND LOWER LIMBS', 'DISTAL SENSATION LOSS', 'DISTAL SENSORY IMPAIRMENT IN LOWER LIMBS', 'DISTAL SENSORY IMPAIRMENT OF THE LOWER EXTREMITIES', 'DECREASED SENSATION IN EXTREMITIES', 'LOSS OF DISTAL SENSATION', 'DECREASED DISTAL SENSATION', 'DISTAL SENSORY IMPAIRMENT']",56
756,HP:0001324,"['MUSCULAR WEAKNESS', 'MUSCLE WEAKNESS']",124
757,HP:0000708,"['BEHAVIOURAL/PSYCHIATRIC ABNORMALITY', 'BEHAVIORAL ABNORMALITY', 'PSYCHIATRIC DISORDERS', 'BEHAVIORAL PROBLEMS', 'BEHAVIORAL/PSYCHIATRIC ABNORMALITIES', 'PSYCHIATRIC DISTURBANCES', 'BEHAVIORAL DISTURBANCES', 'BEHAVIORAL DISORDERS', 'BEHAVIORAL CHANGES', 'BEHAVIORAL SYMPTOMS']",41
758,HP:0003457,"['EMG ABNORMALITIES', 'ELECTROMYOGRAM ABNORMAL', 'ABNORMAL EMG', 'ABNORMAL ELECTROMYOGRAPHY FINDING', 'EMG ABNORMALITY']",32
759,HP:0100246,OSTEOMA,4
760,http://purl.obolibrary.org/obo/HP_0031013,ANKYLOSIS,6
761,HP:0003676,"['WORSENS WITH TIME', 'PROGRESSIVE DISORDER', 'PROGRESSIVE']",102
762,http://purl.obolibrary.org/obo/HP_0025027,"['OSTEOMATOSIS', 'MILIARY OSTEOMA', 'CUTANEOUS OSTEOSIS', 'OSTEOMA CUTIS']",3
763,HP:0003621,"['SIGNS AND SYMPTOMS BEGIN BEFORE 15 YEARS OF AGE', 'JUVENILE ONSET']",50
764,HP:0100242,"['MALIGNANT CONNECTIVE TISSUE TUMOR', 'CANCER OF CONNECTIVE TISSUE', 'SARCOMA']",6
765,HP:0002758,"['DEGENERATIVE JOINT DISEASE', 'OSTEOARTHRITIS']",31
766,HP:0001482,"['GROWTH OF ABNORMAL TISSUE UNDER THE SKIN', 'FIRM LUMP UNDER THE SKIN', 'MULTIPLE, SUBCUTANEOUS NODULES', 'SUBCUTANEOUS NODULES', 'SUBCUTANEOUS NODULE']",39
767,HP:0011987,"['CALCIFICATION OF MUSCLE TISSUE', 'ECTOPIC OSSIFICATION IN MUSCLE TISSUE']",2
768,HP:0010766,ECTOPIC CALCIFICATION,1
769,HP:0000828,"['PARATHYROID DISEASE', 'ABNORMALITY OF THE PARATHYROID GLAND']",2
770,HP:0002653,['BONE PAIN'],32
771,HP:0001034,"['HYPERPIGMENTED MACULES', 'HYPERPIGMENTED SPOTS', 'HYPERPIGMENTED SKIN PATCHES', 'HYPERMELANOTIC MACULE']",24
772,HP:0001284,"['DEEP TENDON REFLEXES ABSENT', 'ABSENT DEEP TENDON REFLEXES', 'LOSS OF DEEP TENDON REFLEXES', 'ABSENT TENDON REFLEXES', 'AREFLEXIA']",96
773,HP:0001337,"['TREMORS', 'TREMOR']",100
774,HP:0001262,"['MORE THAN TYPICAL SLEEPINESS DURING DAY', 'EXCESSIVE DAYTIME SOMNOLENCE']",10
775,http://purl.obolibrary.org/obo/HP_0040129,"['NERVE CONDUCTION ABNORMALITIES', 'ABNORMAL NERVE CONDUCTION VELOCITIES', 'ABNORMAL NERVE CONDUCTION', 'ABNORMAL NERVE CONDUCTION VELOCITY']",6
776,HP:0002463,"['LANGUAGE IMPAIRMENT', 'LANGUAGE DISORDER']",16
777,HP:0003712,"['MUSCULAR HYPERTROPHY', 'INCREASED SKELETAL MUSCLE CELLS', 'MUSCLE HYPERTROPHY', 'HYPERTROPHIC MUSCLES', 'SKELETAL MUSCLE HYPERTROPHY']",17
778,HP:0002385,"['PARTIAL PARALYSIS OF LEGS', 'PARAPARESIS']",9
779,HP:0007328,"['IMPAIRED PAIN SENSATION', 'DECREASED PAIN SENSATION', 'DECREASED PINPRICK SENSATION']",17
780,HP:0000763,"['DAMAGE TO NERVES THAT SENSE FEELING', 'PERIPHERAL SENSORY NEUROPATHY', 'SENSORY NEUROPATHY']",27
781,HP:0100585,"['TELEANGIECTASIA OF THE SKIN', 'TELANGIECTASIA OF THE SKIN']",27
782,HP:0001004,"['ONSET OF LYMPHEDEMA AROUND PUBERTY', 'SWELLING CAUSED BY EXCESS LYMPH FLUID UNDER SKIN', 'LYMPHOEDEMA', 'LYMPHATIC OBSTRUCTION', 'LYMPHEDEMA']",24
783,HP:0002363,"['ABNORMAL SHAPE OF BRAINSTEM', 'ABNORMALITY OF THE BRAINSTEM', 'ABNORMALITY OF BRAINSTEM MORPHOLOGY']",3
784,HP:0002321,"['DIZZY SPELL', 'DIZZINESS', 'VERTIGO']",26
785,HP:0002376,"['PSYCHOMOTOR REGRESSION IN INFANTS', 'PSYCHOMOTOR REGRESSION', 'PSYCHOMOTOR REGRESSION, PROGRESSIVE', 'NEURODEVELOPMENTAL REGRESSION', 'MENTAL DETERIORATION IN CHILDHOOD', 'LOSS OF DEVELOPMENTAL MILESTONES', 'PSYCHOMOTOR REGRESSION BEGINNING IN INFANCY', 'DEVELOPMENTAL REGRESSION']",74
786,HP:0003700,"['DIFFUSE SKELETAL MUSCLE WASTING', 'GENERALIZED MUSCLE DEGENERATION', 'GENERALIZED MUSCLE ATROPHY', 'MUSCLE ATROPHY, DIFFUSE', 'DIFFUSE MUSCLE WASTING', 'DIFFUSE MUSCLE ATROPHY', 'DIFFUSE AMYOTROPHY', 'MUSCLE ATROPHY, GENERALIZED', 'MUSCULAR ATROPHY, GENERALIZED', 'GENERALIZED AMYOTROPHY']",13
787,HP:0003461,INCREASED URINARY O-LINKED SIALOPEPTIDES,4
788,HP:0100704,"['CORTICAL/CEREBRAL VISUAL IMPAIRMENT', 'CORTICAL BLINDNESS', 'CVI', 'CORTICAL VISUAL IMPAIRMENT', 'CEREBRAL VISUAL IMPAIRMENT']",14
789,HP:0001336,"['MYOCLONIC JERKS', 'INVOLUNTARY JERKING MOVEMENTS', 'MYOCLONUS']",76
790,HP:0000813,"['UTERUS BICORNIS', 'HEART SHAPED UTERUS', 'HEART-SHAPED UTERUS', 'BICORNUATE UTERUS']",15
791,HP:0010034,"['SHORT FIRST METACARPAL', 'SHORTENED 1ST LONG BONE OF HAND', 'FIRST METACARPAL HYPOPLASIA', 'FIRST METACARPALS HYPOPLASTIC', 'HYPOPLASTIC 1ST METACARPAL', 'SHORT FIRST METACARPALS', 'SHORT 1ST METACARPAL']",12
792,HP:0000885,"['WIDE RIBS', 'BROAD RIBS']",13
793,HP:0001162,"['POLYDACTYLY AFFECTING THE 5TH FINGER', 'POSTAXIAL POLYDACTYLY OF HANDS', 'EXTRA PINKIE FINGER', 'POLYDACTYLY, POSTAXIAL', 'POSTAXIAL POLYDACTYLY OF FINGERS', 'EXTRA LITTLE FINGER', 'POSTAXIAL POLYDACTYLY OF HAND', 'EXTRA PINKY FINGER', 'POSTAXIAL HAND POLYDACTYLY']",56
794,HP:0000329,"['FACIAL HEMANGIOMATA', 'FACIAL HEMANGIOMA']",4
795,HP:0006392,['INCREASED DENSITY OF LONG BONES'],1
796,HP:0001795,"['NAIL OVERCURVATURE', 'INCREASED NAIL CURVATURE', 'HYPERCONVEX NAIL']",6
797,HP:0000879,"['SHORT STERNUM', 'HYPOPLASTIC STERNUM']",7
798,HP:0000348,"['HIGH FOREHEAD', 'TALL FOREHEAD']",59
799,HP:0009104,"['HYPOPLASTIC/APLASTIC PUBIC BONES', 'ABSENT/UNDERDEVELOPED PUBIC BONES', 'ABSENT/SMALL PUBIC BONES', 'APLASIA/HYPOPLASIA OF THE PUBIC BONE']",2
800,HP:0002884,HEPATOBLASTOMA,6
801,HP:0002982,"['BOWING OF THE TIBIA', 'BOWED TIBIA', 'BOWED SHINBONE', 'BOWED SHANKBONE', 'TIBIAL BOWING']",21
802,HP:0002521,"['HYPSARRHYTHMIA BY EEG', 'HYPSARRHYTHMIA']",21
803,HP:0009792,TERATOMA,2
804,HP:0000059,"['HYPOPLASIA OF LABIA MAJORA', 'UNDERDEVELOPED VAGINAL LIPS', 'SMALL LABIA MAJORA', 'HYPOPLASTIC LABIA MAJORA']",11
805,HP:0000890,"['ELONGATED CLAVICLES', 'LONG COLLARBONE', 'LONG CLAVICLES']",8
806,HP:0000586,"['DECREASED DEPTH OF EYE SOCKETS', 'SHALLOW EYE SOCKETS', 'SMALL SHALLOW ORBITS', 'DECREASED DEPTH OF ORBITS', 'SHALLOW ORBITS']",12
807,HP:0001739,ABNORMALITY OF THE NASOPHARYNX,11
808,HP:0002694,"['HYPEROSSIFICATION OF SKULL BASE', 'SCLEROSIS OF THE SKULL BASE', 'MARKED SCLEROSIS OF SKULL BASE', 'SCLEROTIC SKULL BASE', 'DENSE BONE OF SKULL BASE', 'HYPEROSTOSIS OF SKULL BASE', 'SCLEROSIS OF CRANIAL BASE', 'SCLEROSIS OF SKULL BASE']",7
809,http://purl.obolibrary.org/obo/HP_0030736,SACROCOCCYGEAL TERATOMA,3
810,HP:0004492,"['WIDELY PATENT FONTANELS AND SUTURES', 'WIDELY PATENT FONTANELLES AND SUTURES']",4
811,HP:0006657,"['SMALL FIRST RIB', 'HYPOPLASTIC FIRST RIB', 'HYPOPLASTIC FIRST RIBS', 'UNDERDEVELOPED FIRST RIB', 'HYPOPLASIA OF FIRST RIBS']",3
812,HP:0006387,"['BROAD OUTERMOST WIDE PORTION OF THIGHBONE', 'WIDE DISTAL METAPHYSIS OF FEMUR', 'WIDE DISTAL FEMORAL METAPHYSIS']",1
813,HP:0000064,"['UNDERDEVELOPED INNER LIPS', 'HYPOPLASTIC LABIA MINORA']",5
814,HP:0000071,"['NARROWING OF THE URETER', 'URETERAL STENOSIS']",5
815,HP:0005495,METOPIC SUTURE PATENT TO NASAL ROOT,1
816,HP:0007397,AXILLARY APOCRINE GLAND HYPOPLASIA,1
