,d.id,n.N_Name,count(s)
547,DOID:0080575,"['LARSEN-LIKE SYNDROME, B3GAT3 TYPE', 'MULTIPLE JOINT DISLOCATIONS-SHORT STATURE-CRANIOFACIAL DYSMORPHISM-CONGENITAL HEART DEFECTS SYNDROME', 'LARSEN-LIKE SYNDROME B3GAT3 TYPE']",72
548,DOID:0111447,"['MEAK', 'PME TYPE 7', 'EPM7', 'PROGRESSIVE MYOCLONIC EPILEPSY DUE TO KV3.1 DEFICIENCY', 'MYOCLONUS EPILEPSY AND ATAXIA DUE TO POTASSIUM CHANNEL MUTATION', 'PROGRESSIVE MYOCLONUS EPILEPSY TYPE 7', 'PROGRESSIVE MYOCLONUS EPILEPSY 7']",8
549,DOID:0110247,"['CTRCT36', 'CATC4', 'AUTOSOMAL RECESSIVE CONGENITAL CATARACT 4', 'CATARACT 36']",2
550,DOID:0080574,"['CONGENITAL DISORDER OF GLYCOSYLATION 1Y', 'CONGENITAL DISORDER OF GLYCOSYLATION IY']",22
551,DOID:14793,"['ECTODERMAL DYSPLASIA 1, ANHYDROTIC', 'HYPOHIDROTIC X-LINKED ECTODERMAL DYSPLASIA', 'ANHIDROTIC ECTODERMAL DYSPLASIA 3', 'CHRIST-SIEMENS-TOURAINE SYNDROME', 'HYPOHIDROTIC ECTODERMAL DYSPLASIA']",53
552,DOID:0111446,"['CLN14 DISEASE', 'NEURONAL CEROID LIPOFUSCINOSIS 14', 'PME TYPE 3', 'PROGRESSIVE MYOCLONIC EPILEPSY DUE TO KCTD7 DEFICIENCY', 'PROGRESSIVE MYOCLONUS EPILEPSY TYPE 3', 'EPM3', 'PROGRESSIVE MYOCLONUS EPILEPSY 3']",13
553,DOID:11198,"['PHARYNGEAL POUCH SYNDROME', '22Q11.2 DELETION SYNDROME', 'DIGEORGE SEQUENCE', ""DIGEORGE'S SYNDROME"", 'DIGEORGE SYNDROME']",53
554,DOID:0110248,"['CATARACT COPPOCK-LIKE', 'CATARACT 30 PULVERULENT', 'CTRCT30', 'DUSTY CATARACT', 'CATARACT 30']",5
555,DOID:0080573,"['CONGENITAL DISORDER OF GLYCOSYLATION 1X', 'CONGENITAL DISORDER OF GLYCOSYLATION IX']",20
556,DOID:0111445,"['EARLY-ONSET LAFORA BODY DISEASE', 'EPM10', 'PROGRESSIVE MYOCLONUS EPILEPSY 10']",17
557,DOID:11199,HYPOPARATHYROIDISM,9
558,DOID:0050445,"['VITAMIN D-RESISTANT RICKETS, X-LINKED', 'HYPOPHOSPHATEMIA, VITAMIN D-RESISTANT RICKETS', 'X-LINKED HYPOPHOSPHATEMIA', 'HYPOPHOSPHATEMIC RICKETS X-LINKED DOMINANT', 'X-LINKED DOMINANT HYPOPHOSPHATEMIC RICKETS']",26
559,DOID:0080584,AUTOSOMAL DOMINANT WOLFRAM SYNDROME,13
560,DOID:2582,"['DEFICIENCY OF CATALASE', 'ACATALASIA']",3
561,DOID:0050444,"['INFANTILE PHYTANIC ACID STORAGE DISEASE', 'INFANTILE REFSUM DISEASE']",22
562,DOID:0060291,"['ODD SYNDROME', 'OCULODENTODIGITAL DYSPLASIA']",83
563,DOID:0050441,"['MULTIPLE SULFATASE DEFICIENCY DISEASE', 'SULFATIDOSIS, JUVENILE, AUSTIN TYPE', 'MUCOSULFATIDOSIS']",34
564,DOID:0080580,3-METHYLCROTONYL-COA CARBOXYLASE 2 DEFICIENCY,26
565,DOID:1380,"['ENDOMETRIAL NEOPLASM', 'ENDOMETRIAL CA', 'TUMOR OF ENDOMETRIUM', 'NEOPLASM OF ENDOMETRIUM', 'MALIGNANT ENDOMETRIAL NEOPLASM', 'PRIMARY MALIGNANT NEOPLASM OF ENDOMETRIUM', 'MALIGNANT NEOPLASM OF ENDOMETRIUM', 'ENDOMETRIAL CANCER']",1
566,DOID:0060290,"['SAY-BARBER-BIESECKER-YOUNG-SIMPSON SYNDROME', 'OHDO SYNDROME, SBBYS VARIANT', 'SBBYSS', 'BLEPHAROPHIMOSIS-INTELLECTUAL DISABILITY SYNDROME, SBBYS TYPE']",14
567,DOID:11193,"['WEBBING OF DIGITS', 'CHROMOSOME 2Q35 DUPLICATION SYNDROME', 'SYMPHALANGISM', 'SYMPHALANGY', 'SYNDACTYLY']",23
568,DOID:0060295,COMPLEMENT COMPONENT 2 DEFICIENCY,3
569,DOID:0111460,"['CFC1', 'CARDIOFACIOCUTANEOUS SYNDROME 1']",77
570,DOID:0110262,"['CTRCT45', 'CATARACT 45']",2
571,DOID:0060292,"['CHONDRODYSTROPHIA CALCIFICANS CONGENITA', 'X-LINKED CHONDRODYSPLASIA PUNCTATA 1']",15
572,DOID:0060299,COMPLEMENT COMPONENT 6 DEFICIENCY,3
573,DOID:1388,"['FAMILIAL HIGH DENSITY LIPOPROTEIN DEFICIENCY', 'FAMILIAL HYPOALPHALIPOPROTEINEMIA', 'FAMILIAL ALPHA-LIPOPROTEIN DEFICIENCY', 'TANGIER DISEASE']",21
574,DOID:0060298,COMPLEMENT COMPONENT 4B DEFICIENCY,3
575,DOID:3783,COFFIN-LOWRY SYNDROME,59
576,DOID:0060297,COMPLEMENT COMPONENT 4A DEFICIENCY,7
577,DOID:1386,"['FAMILIAL HYPOBETALIPOPROTEINEMIA', 'MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN DEFICIENCY DISEASE', 'ABETALIPOPROTEINEMIA']",9
578,DOID:0060296,"['CONGENITAL CHLORIDORRHEA', 'CONGENITAL CHLORIDE DIARRHEA FINNISH TYPE', 'CONGENITAL SECRETORY CHLORIDE DIARRHEA 1']",17
579,DOID:0050448,"['WHITE SPONGE NEVUS', 'WHITE SPONGE NEVUS OF CANNON', 'HEREDITARY MUCOSAL LEUKOKERATOSIS']",6
580,DOID:2583,"['MU HEAVY CHAIN DEFICIENCY', 'HYPOGAMMAGLOBULINEMIA', 'IGHM', 'AGAMMAGLOBULINEMIA']",19
581,DOID:0060025,"['GAMMA-A-GLOBULIN DEFICIENCY', 'IGA DEFICIENCY', 'IMMUNOGLOBULIN ALPHA DEFICIENCY']",5
582,DOID:0111456,"['BLEPHAROPHIMOSIS PTOSIS INTELLECTUAL DISABILITY SYNDROME', 'KOS', 'OCULOCEREBROFACIAL SYNDROME, KAUFMAN TYPE', 'KAUFMAN OCULOCEREBROFACIAL SYNDROME']",59
583,DOID:0110258,"['CTRCT10', 'CATARACT 10 MULTIPLE TYPES']",3
584,DOID:0111455,"['GROWTH DELAY-AMINOACIDURIA-CHOLESTASIS-IRON OVERLOAD-LACTIC ACIDOSIS-EARLY DEATH SYNDROME', 'GROWTH RETARDATION, AMINO ACIDURIA, CHOLESTASIS, IRON OVERLOAD, LACTIC ACIDOSIS, AND EARLY DEATH', 'FINNISH LETHAL NEONATAL METABOLIC SYNDROME', 'FINNISH LACTIC ACIDOSIS WITH HEPATIC HEMOSIDEROSIS', 'FELLMAN DISEASE', 'FLNMS', 'GROWTH RESTRICTION-AMINOACIDURIA-CHOLESTASIS-IRON OVERLOAD-LACTIC ACIDOSIS-EARLY DEATH SYNDROME', 'GRACILE SYNDROME']",8
585,DOID:0110255,"['CTRCT5', 'CATARACT 5 MULTIPLE TYPES']",5
586,DOID:0060289,"['OHDO BLEPHAROPHIMOSIS SYNDROME', 'OHDO SYNDROME']",23
587,DOID:0060023,"['CD40 DEFICIENCY', 'HYPER-IGM SYNDROME DUE TO CD40 DEFICIENCY', 'TYPE 3 HYPER-IGM IMMUNODEFICIENCY', 'IMMUNODEFICIENCY WITH HYPER IGM TYPE 3']",11
588,DOID:0111454,"['RIEGER ANOMALY-PARTIAL LIPODYSTROPHY SYNDROME', 'AARSKOG-OSE-PANDE SYNDROME', 'LIPODYSTROPHY-RIEGER ANOMALY-DIABETES SYNDROME', 'SHORT STATURE, HYPEREXTENSIBILITY, HERNIA, OCULAR DEPRESSION, RIEGER ANOMALY, AND TEETHING DELAY', 'SHORT SYNDROME']",42
589,DOID:0110256,"['CATARACT 21 MULTIPLE TYPES WITH OR WITHOUT MICROCORNEA', 'CTRCT21', 'CATARACT 21 MULTIPLE TYPES']",7
590,DOID:0060022,"['X-LINKED HYPER-IGM SYNDROME', 'HIGMX-1', 'CD40 LIGAND DEFICIENCY']",22
591,DOID:0060288,OMODYSPLASIA,32
592,DOID:0111453,"['AMOXAD', 'ALPHA-AMINOADIPIC ACIDURIA', '2-AMINOADIPIC 2-OXOADIPIC ACIDURIA']",9
593,DOID:0110253,"['CTRCT14', 'CATARACT 14 MULTIPLE TYPES']",2
594,DOID:0111452,"['EPM1A', 'PROGRESSIVE MYOCLONUS EPILEPSY 1A']",7
595,DOID:0080329,COLD-INDUCED SWEATING SYNDROME 1,35
596,DOID:0111451,"['PME TYPE 8', 'PROGRESSIVE MYOCLONUS EPILEPSY TYPE 8', 'EMP8', 'PROGRESSIVE MYOCLONIC EPILEPSY DUE TO CERS1 DEFICIENCY', 'PROGRESSIVE MYOCLONUS EPILEPSY 8']",6
597,DOID:0080328,CULLER-JONES SYNDROME,17
598,DOID:0110251,"['CTRCT15', 'CATARACT 15 MULTIPLE TYPES']",6
599,DOID:0111450,"['PROGRESSIVE MYOCLONUS EPILEPSY TYPE 9', 'PROGRESSIVE MYOCLONIC EPILEPSY DUE TO LMNB2 DEFICIENCY', 'PME TYPE 9', 'EMP9', 'PROGRESSIVE MYOCLONUS EPILEPSY 9']",11
600,DOID:14789,"['LATE SPONDYLOEPIPHYSEAL DYSPLASIA', 'SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA']",33
601,DOID:0060027,"['B-CELL LINKER PROTEIN DEFICIENCY', 'B CELL LINKER PROTEIN DEFICIENCY', 'BLNK DEFICIENCY', 'AGAMMAGLOBULINEMIA 4']",9
602,DOID:0080327,"['MARCH', 'MULTINUCLEATED NEURONS, ANHYDRAMNIOS, RENAL DYSPLASIA, CEREBELLAR HYPOPLASIA AND HYDRANENCEPHALY']",18
603,DOID:0080325,TUBEROUS SCLEROSIS 2,30
604,DOID:0050450,"['HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA', 'GITELMAN SYNDROME']",38
605,DOID:10825,"['PRIMARY HYPERTENSION', 'IDIOPATHIC HYPERTENSION', 'ESSENTIAL HYPERTENSION']",4
606,DOID:0080324,TUBEROUS SCLEROSIS 1,35
607,DOID:12388,"['VASOPRESSIN DEFECTIVE DIABETES INSIPIDUS', 'CENTRAL DIABETES INSIPIDUS', 'PITUITARY DIABETES INSIPIDUS', 'VASOPRESSIN DEFICIENCY', 'NEUROHYPOPHYSEAL DIABETES INSIPIDUS']",9
608,DOID:310,"['MYOCLONUS EPILEPSY AND RAGGED RED FIBERS', 'MYOCLONIC EPILEPSY - RAGGED RED FIBERS', 'FUKUHARA SYNDROME', 'MYOCLONUS WITH EPILEPSY AND WITH RAGGED RED FIBERS', 'MERRF SYNDROME']",12
609,DOID:0080589,KLIPPEL-FEIL SYNDROME 1,22
610,DOID:0080588,AGAMMAGLOBULINEMIA 5,6
611,DOID:12120,PULMONARY ALVEOLAR PROTEINOSIS,26
612,DOID:0080587,CONGENITAL MYASTHENIC SYNDROME 22,11
613,DOID:0111459,"['GALACTOSEMIA TYPE 1', 'GALT DEFICIENCY', 'GALACTOSE-1-PHOSPHATE URIDYLTRANSFERASE DEFICIENCY', 'CLASSIC GALACTOSEMIA']",22
614,DOID:12387,"['VASOPRESSIN-RESISTANT DIABETES INSIPIDUS', 'NEPHROGENIC DIABETES INSIPIDUS']",21
615,DOID:0110259,"['CTRCT43', 'CATARACT 43']",2
616,DOID:0080586,VAN MALDERGEM SYNDROME 2,48
617,DOID:0111458,"['EPIMERASE DEFICIENCY GALACTOSEMIA', 'GALE-D', 'GALE DEFICIENCY', 'UDP-GALACTOSE-4-EPIMERASE DEFICIENCY', 'URIDINE DIPHOSPHATE GALACTOSE-4-EPIMERASE DEFICIENCY', 'GALACTOSEMIA TYPE 3', 'GALACTOSEMIA III', 'GALACTOSE EPIMERASE DEFICIENCY']",16
618,DOID:0080585,VAN MALDERGEM SYNDROME 1,49
619,DOID:14780,KBG SYNDROME,32
620,DOID:0111457,"['SAVI', 'STING-ASSOCIATED VASCULOPATHY WITH ONSET IN INFANCY']",25
621,DOID:0050699,"['DENT DISEASE 2', 'DENT DISEASE 1', ""DENT'S DISEASE"", 'DENT DISEASE']",37
622,DOID:0080330,COLD-INDUCED SWEATING SYNDROME 2,15
623,DOID:0050433,FATAL FAMILIAL INSOMNIA,18
624,DOID:0050434,"['LQT7', 'ANDERSEN SYNDROME', 'ANDERSEN CARDIODYSRHYTHMIC PERIODIC PARALYSIS', 'POTASSIUM-SENSITIVE CARDIODYSRHYTHMIC TYPE', 'LONG QT SYNDROME 7', 'ANDERSEN-TAWIL SYNDROME']",47
625,DOID:0080594,HYPER IGE RECURRENT INFECTION SYNDROME 2,14
626,DOID:0080592,KLIPPEL-FEIL SYNDROME 4,22
627,DOID:0050430,"['MEN2A', 'MULTIPLE ENDOCRINE NEOPLASIA II', 'SIPPLE SYNDROME', 'MULTIPLE ENDOCRINE NEOPLASIA TYPE 2A']",11
628,DOID:0080592,KLIPPEL-FEIL SYNDROME 3,6
629,DOID:0080590,KLIPPEL-FEIL SYNDROME 2,14
630,DOID:0050693,"['BSS', 'CYLD CUTANEOUS SYNDROME', 'SPIEGLER-BROOKE SYNDROME', 'SBS', 'BRSS', 'BROOKE-SPIEGLER SYNDROME']",4
631,DOID:0050694,BROWN-VIALETTO-VAN LAERE SYNDROME,33
632,DOID:0060283,PEELING SKIN SYNDROME,12
633,DOID:0110491,"['AUTOSOMAL RECESSIVE DEAFNESS 32', 'DFNB32', 'AUTOSOMAL RECESSIVE DEAFNESS 105', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 32']",2
634,DOID:0060282,PERSISTENT HYPERPLASTIC PRIMARY VITREOUS,19
635,DOID:0110490,"['AUTOSOMAL RECESSIVE DEAFNESS 31', 'DFNB31', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 31']",2
636,DOID:0060280,PRIMARY PIGMENTED NODULAR ADRENOCORTICAL DISEASE,33
637,DOID:0060021,"['LIG4 SYNDROME', 'DNA LIGASE IV DEFICIENCY']",8
638,DOID:0060287,"['FLAT CORNEA', 'CORNEA PLANA']",5
639,DOID:0050437,"['PSEUDOGLYCOGENOSIS II', 'ANTOPOL DISEASE', 'DANON DISEASE']",21
640,DOID:0060020,"['DE VAAL DISEASE', 'ALEUKOCYTOSIS', 'RETICULAR DYSGENESIS']",8
641,DOID:0050438,FRASIER SYNDROME,9
642,DOID:0060285,"['ENLARGED PARIETAL FORAMINA', 'HEREDITARY CRANIUM BIFIDUM', 'CAITLIN MARKS', 'PARIETAL FORAMINA']",13
643,DOID:0060284,PAROXYSMAL NOCTURNAL HEMOGLOBINURIA,11
644,DOID:0050436,"['MUSCLE-LIVER-BRAIN-EYE NANISM', 'PERHEENTUPA SYNDROME', 'PERICARDIAL CONSTRICTION AND GROWTH FAILURE', 'MULIBREY NANISM']",28
645,DOID:0110487,"['AUTOSOMAL RECESSIVE DEAFNESS 29', 'DFNB29', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 29']",4
646,DOID:0060013,"['GAMMA CHAIN DEFICIENCY', 'SCID-X1', 'X-LINKED SEVERE COMBINED IMMUNODEFICIENCY', 'THYMIC EPITHELIAL HYPOPLASIA', 'XSCID']",12
647,DOID:0110221,"['BRGDA4', 'BRUGADA SYNDROME 4']",4
648,DOID:0060279,PONTOCEREBELLAR HYPOPLASIA TYPE 10,28
649,DOID:0111420,"['FAMILIAL GLYCOSYLPHOSPHATIDYLINOSITOL-ANCHORED HIGH DENSITY LIPOPROTEIN-BINDING PROTEIN 1 DEFICIENCY', 'HYPERLIPOPROTEINEMIA TYPE ID', 'HYPERLIPOPROTEINEMIA TYPE 1D', 'FAMILIAL GPIHBP1 DEFICIENCY']",7
650,DOID:0110488,"['DFNB3', 'NRSD3', 'AUTOSOMAL RECESSIVE DEAFNESS 3, NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 3', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 3']",2
651,DOID:0110222,"['BRGDA5', 'BRUGADA SYNDROME 5']",4
652,DOID:0060278,PONTOCEREBELLAR HYPOPLASIA TYPE 9,20
653,DOID:0060277,PONTOCEREBELLAR HYPOPLASIA TYPE 8,28
654,DOID:14515,"['11P PARTIAL MONOSOMY SYNDROME', 'WILMS TUMOR-ANIRIDIA-GENITOURINARY ANOMALIES-MENTAL RETARDATION SYNDROME', 'CHROMOSOME 11P13 DELETION SYNDROME', 'WAGR SYNDROME']",15
655,DOID:0060010,"['COMBINED IMMUNODEFICIENCY WITH HYPEREOSINOPHILIA', 'OMENN SYNDROME']",19
656,DOID:0110486,"['DFNB28', 'AUTOSOMAL RECESSIVE DEAFNESS 28', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 28']",3
657,DOID:0060276,PONTOCEREBELLAR HYPOPLASIA TYPE 7,27
658,DOID:0110220,"['BRGDA3', 'BRUGADA SYNDROME 3']",7
659,DOID:0110483,"['AUTOSOMAL RECESSIVE DEAFNESS 25', 'DFNB25', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 25']",2
660,DOID:0110484,"['AUTOSOMAL RECESSIVE DEAFNESS 26', 'DFNB26', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 26']",2
661,DOID:14778,"['BLEPHAROPHIMOSIS, PTOSIS, EPICANTHUS INVERSUS SYNDROME', 'BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS SYNDROME']",21
662,DOID:12117,PULMONARY ALVEOLAR MICROLITHIASIS,7
663,DOID:0110481,"['AUTOSOMAL RECESSIVE DEAFNESS 23', 'DFNB23', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 23']",3
664,DOID:0080339,"['ECYT4', 'FAMILIAL ERYTHROCYTOSIS 4']",3
665,DOID:0110482,"['DFNB24', 'AUTOSOMAL RECESSIVE DEAFNESS 24', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 24']",3
666,DOID:0110229,"['CTRCT6', 'CATARACT 6 MULTIPLE TYPES']",5
667,DOID:0080338,"['ECYT3', 'FAMILIAL ERYTHROCYTOSIS 3']",4
668,DOID:14775,"['BRITTLE CORNEA SYNDROME 2', 'KYPHOSCOLIOSIS TYPE', 'TYPE VIB EHLERS-DANLOS SYNDROME', 'BRITTLE CORNEA SYNDROME']",30
669,DOID:0080337,MITOCHONDRIAL DNA DEPLETION SYNDROME 15,15
670,DOID:0111427,"['FAMILIAL RESTRICTIVE CARDIOMYOPATHY 3', 'RCM3', 'RESTRICTIVE CARDIOMYOPATHY 3']",2
671,DOID:0080336,MITOCHONDRIAL DNA DEPLETION SYNDROME 14,13
672,DOID:14773,"['MCKUSICK TYPE METAPHYSEAL CHONDRODYSPLASIA', 'METAPHYSEAL CHONDRODYSPLASIA, MCKUSICK TYPE', 'CARTILAGE-HAIR HYPOPLASIA']",35
673,DOID:12376,"['SPINAL MUSCULAR ATROPHY OF CHILDHOOD', 'SMA3', 'TYPE III SPINAL MUSCULAR ATROPHY', 'KUGELBERG-WELANDER DISEASE', 'SPINAL MUSCULAR ATROPHY, FAMILIAL', 'JUVENILE SPINAL MUSCULAR ATROPHY']",12
674,DOID:0060019,CORONIN-1A DEFICIENCY,7
675,DOID:0080335,MITOCHONDRIAL DNA DEPLETION SYNDROME 12B,11
676,DOID:0111425,"['FAMILIAL RESTRICTIVE CARDIOMYOPATHY 1', 'RCM1', 'RESTRICTIVE CARDIOMYOPATHY 1']",3
677,DOID:5041,"['MALIGNANT NEOPLASM OF MIDDLE THIRD OF OESOPHAGUS', 'MALIGNANT TUMOR OF PROXIMAL THIRD OF ESOPHAGUS', 'MALIGNANT NEOPLASM OF UPPER THIRD ESOPHAGUS', 'MALIGNANT NEOPLASM OF DISTAL THIRD OF ESOPHAGUS', 'MALIGNANT TUMOR OF ABDOMINAL ESOPHAGUS', 'MALIGNANT NEOPLASM OF LOWER THIRD OF OESOPHAGUS', 'MALIGNANT TUMOR OF DISTAL THIRD OF ESOPHAGUS', 'CA MIDDLE THIRD OESOPHAGUS', 'MALIGNANT NEOPLASM OF PROXIMAL THIRD OF ESOPHAGUS', 'MALIGNANT TUMOR OF THE MIDDLE THIRD OF THE ESOPHAGUS', 'CA LOWER THIRD OESOPHAGUS', 'ESOPHAGUS CANCER', 'ESOPHAGEAL CANCER']",2
678,DOID:0110225,"['BRGDA8', 'BRUGADA SYNDROME 8']",2
679,DOID:0080334,AORTIC VALVE DISEASE 2,4
680,DOID:0111424,"['BOR2', 'BRANCHIOOTORENAL SYNDROME 2']",6
681,DOID:0110226,"['BRGDA9', 'BRUGADA SYNDROME 9']",4
682,DOID:0080333,AORTIC VALVE DISEASE 1,3
683,DOID:0111423,"['BOR1', 'BRANCHIOOTORENAL SYNDROME 1']",40
684,DOID:0110489,"['AUTOSOMAL RECESSIVE DEAFNESS 30', 'DFNB30', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 30']",3
685,DOID:0110223,"['BRGDA6', 'BRUGADA SYNDROME 6']",4
686,DOID:0080598,KLEEFSTRA SYNDROME 2,7
687,DOID:0111422,"['LPL AND HL DEFICIENCY', 'FAMILIAL LMF1 DEFICIENCY', 'LPL AND HTGL DEFICIENCY', 'COMBINED LIPASE DEFICIENCY', 'LIPOPROTEIN LIPASE DEFICIENCY WITH HEPATIC TRIGLYCERIDE LIPASE DEFICIENCY', 'FAMILIAL LIPASE MATURATION FACTOR 1 DEFICIENCY']",2
688,DOID:0110224,"['BRGDA7', 'BRUGADA SYNDROME 7']",3
689,DOID:0080331,COLD-INDUCED SWEATING SYNDROME 3,5
690,DOID:0111421,"['FAMILIAL APOLIPOPROTEIN A-V DEFICIENCY', 'FAMILIAL APOA5 DEFICIENCY', 'FAMILIAL APOLIPOPROTEIN A5 DEFICIENCY']",6
691,DOID:0080342,SIMPSON-GOLABI-BEHMEL SYNDROME TYPE 2,42
692,DOID:0050683,"['VASTERBOTTEN DYSTROPHY', 'BOTHNIA RETINAL DYSTROPHY']",5
693,DOID:0050684,BOWEN-CONRADI SYNDROME,8
694,DOID:0050681,"['INTELLECTUAL DEFICIENCY-EPILEPSY-ENDOCRINE DISORDERS SYNDROME', 'MRXSBFL', 'SYNDROMIC X-LINKED MENTAL RETARDATION BORJESON-FORSSMAN-LEHMANN TYPE', 'BORJESON SYNDROME', 'BORJ', 'BFLS', 'MENTAL RETARDATION, EPILEPSY, AND ENDOCRINE DISORDER', 'BORJESON-FORSSMAN-LEHMANN SYNDROME']",33
695,DOID:0050682,"['NAVAJO BRAINSTEM SYNDROME', 'ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME']",5
696,DOID:0060271,PONTOCEREBELLAR HYPOPLASIA TYPE 2E,18
697,DOID:3764,DENYS-DRASH SYNDROME,17
698,DOID:0050429,"['PEMPHIGUS, BENIGN FAMILIAL', 'BENIGN CHRONIC PEMPHIGUS', 'HAILEY-HAILEY DISEASE']",2
699,DOID:0060270,PONTOCEREBELLAR HYPOPLASIA TYPE 2D,17
700,DOID:2565,"['FEHR CORNEAL DYSTROPHY', 'MACULAR DYSTROPHY, CORNEAL, 1', 'MACULAR CORNEAL DYSTROPHY']",8
701,DOID:3762,"['MITOCHONDRIAL COMPLEX IV DEFICIENCY', 'CYTOCHROME-C OXIDASE DEFICIENCY DISEASE']",36
702,DOID:0050428,"['TYLOSIS', 'UNNA-THOST SYNDROME', 'THOST-UNNA SYNDROME', 'DIFFUSE NONEPIDERMOLYTIC PALMOMPLANTAR KERATODERMA', 'NONEPIDERMOLYTIC PALMOPLANTAR KERATODERMA']",4
703,DOID:0060275,PONTOCEREBELLAR HYPOPLASIA TYPE 6,27
704,DOID:84,"['OCD', 'OSTEOCHONDRITIS DISSECANS']",13
705,DOID:0060274,PONTOCEREBELLAR HYPOPLASIA TYPE 5,5
706,DOID:0060273,PONTOCEREBELLAR HYPOPLASIA TYPE 4,18
707,DOID:0050689,BRACHYDACTYLY-SYNDACTYLY SYNDROME,5
708,DOID:0060272,PONTOCEREBELLAR HYPOPLASIA TYPE 3,31
709,DOID:0060267,PONTOCEREBELLAR HYPOPLASIA TYPE 2A,19
710,DOID:0111432,"['ETM5', 'HEREDITARY ESSENTIAL TREMOR 5', 'ESSENTIAL TREMOR 5']",6
711,DOID:0110234,"['CATARACT 4 MULTIPLE TYPES WITH OR WITHOUT MICROCORNEA', 'CTRCT4', 'CATARACT 4 MULTIPLE TYPES']",2
712,DOID:0060266,PONTOCEREBELLAR HYPOPLASIA TYPE 1B,28
713,DOID:0111431,"['HEREDITARY ESSENTIAL TREMOR 4', 'ETM4', 'ESSENTIAL TREMOR 4']",2
714,DOID:0110497,"['DFNB39', 'AUTOSOMAL RECESSIVE DEAFNESS 39', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 39']",2
715,DOID:0060265,PONTOCEREBELLAR HYPOPLASIA TYPE 1A,23
716,DOID:0110231,"['CTRCT1', 'CATARACT 1, MULTIPLE TYPES, WITH OR WITHOUT MICROCORNEA', 'DUFFY LINKED CATARACT', 'CATARACT 1 MULTIPLE TYPES']",6
717,DOID:0110498,"['AUTOSOMAL RECESSIVE DEAFNESS 4 WITH ENLARGED VESTIBULAR AQUEDUCT', 'DFNB4', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 4']",4
718,DOID:14768,"['ACROCEPHALOSYNDACTYLY TYPE III', 'SAETHRE-CHOTZEN SYNDROME']",48
719,DOID:3756,PROTEIN C DEFICIENCY,10
720,DOID:0110495,"['DFNB37', 'AUTOSOMAL RECESSIVE DEAFNESS 37', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 37']",5
721,DOID:14501,"[""SJOGREN-LARSSON'S SYNDROME"", 'SJOGREN LARSSON SYNDROME', 'SJOGREN-LARSSON SYNDROME']",14
722,DOID:3755,"['AT III DEFICIENCY', 'HEREDITARY THROMBOPHILIA DUE TO CONGENITAL ANTITHROMBIN DEFICIENCY', 'ANTITHROMBIN III DEFICIENCY']",8
723,DOID:14766,"['HEREDITARY RENAL APLASIA', 'RENAL APLASIA', 'HEREDITARY UROGENITAL ADYSPLASIA', 'RENAL ADYSPLASIA', 'RENAL AGENESIS']",17
724,DOID:14500,"['A-FUCOSIDASE DEFICIENCY', 'ALPHA FUCOSIDASE DEFICIENCY', 'FUCOSIDOSIS']",41
725,DOID:0110493,"['DFNB35', 'AUTOSOMAL RECESSIVE DEAFNESS 35', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 35']",2
726,DOID:0060269,PONTOCEREBELLAR HYPOPLASIA TYPE 2C,7
727,DOID:0110494,"['AUTOSOMAL RECESSIVE DEAFNESS 36', 'DFNB36', 'AUTOSOMAL RECESSIVE NONSYNDROMIC DEAFNESS 36']",3
728,DOID:0060268,PONTOCEREBELLAR HYPOPLASIA TYPE 2B,23
729,DOID:14764,"['DOMINANT LARSEN SYNDROME', 'LARSEN SYNDROME']",46
730,DOID:0050691,BRANCHIOOCULOFACIAL SYNDROME,73
731,DOID:0060009,"['BARE LYMPHOCYTE SYNDROME TYPE I', 'BLSI', 'HLA CLASS I DEFICIENCY', 'BLS, TYPE I', 'MHC CLASS I DEFICIENCY']",10
732,DOID:0080349,"['EPILEPTIC ENCEPHALOPATHY WITH GLOBAL CEREBRAL DEMYELINATION', 'AGC1 DEFICIENCY', 'EARLY INFANTILE EPILEPTIC ENCEPHALOPATHY 39']",11
733,DOID:0050692,BRODY MYOPATHY,2
