,d.id,n.N_Name,count(s)
533,3584,"['METHYLMALONIC ACIDEMIA WITH HOMOCYSTINURIA TYPE CBLF', 'COMBINED DEFECT IN ADENOSYLCOBALAMIN AND METHYLCOBALAMIN SYNTHESIS, TYPE CBLF', 'METHYLMALONIC ACIDURIA WITH HOMOCYSTINURIA, TYPE CBLF']",35
534,3586,"['METHYLMALONYL-COENZYME A MUTASE DEFICIENCY', 'MCM DEFICIENCY', 'VITAMIN B12-UNRESPONSIVE METHYLMALONIC ACIDEMIA', 'METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY', 'METHYLMALONIC ACIDURIA, MUT TYPE']",24
535,3588,"['MEVALONIC ACIDURIA', 'COMPLETE MEVALONATE KINASE DEFICIENCY', 'MEVALONICACIDURIA', 'MVA']",42
536,3589,"['CIRCUMFERENTIAL SKIN CREASES KUNZE TYPE', '(CSC-KT)', 'MICHELIN TIRE BABY SYNDROME']",53
537,3605,"['MICROCEPHALY AUTOSOMAL DOMINANT', 'MICROCEPHALY WITH AUTOSOMAL DOMINANT INHERITANCE', 'AUTOSOMAL DOMINANT MICROCEPHALY', 'AUTOSOMAL DOMINANT PRIMARY MICROCEPHALY']",6
538,3622,"['LYMPHEDEMA,  MICROCEPHALY AND CHORIORETINOPATHY SYNDROME', 'MICROCEPHALY LYMPHEDEMA CHORIORETINAL DYSPLASIA', 'CHORIORETINAL DYSPLASIA-MICROCEPHALY-MENTAL RETARDATION SYNDROME']",41
539,3643,"['OMODYSPLASIA 2', 'OMOD2', 'OMODYSPLASIA, AUTOSOMAL DOMINANT']",17
540,3645,"['MICROPHTHALMIA SYNDROMIC 6', 'MCOPS6', 'MICROPHTHALMIA AND PITUITARY ANOMALIES', 'MICROPHTHALMIA WITH BRAIN AND DIGIT DEVELOPMENTAL ANOMALIES', 'ANOPHTHALMIA CLINICAL WITH MICROGNATHIA MALFORMED EARS DIGITAL ANOMALIES AND ABNORMAL EXTERNAL GENITALIA', 'SYNDROMIC MICROPHTHALMIA TYPE 6', 'OROFACIAL CLEFT 11']",74
541,3659,"['MICROPHTHALMIA WITH LINEAR SKIN DEFECTS SYNDROME', 'MCOPS7', 'MLS SYNDROME', 'MICROPHTHALMIA WITH LINEAR SKIN DEFECTS', 'MICROPHTHALMIA DERMAL APLASIA AND SCLEROCORNEA SYNDROME', 'MIDAS SYNDROME', 'SYNDROMIC MICROPHTHALMIA TYPE 7', 'MICROPTHALMIA SYNDROMIC 7', 'LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 1', 'MICROPHTHALMIA-DERMAL APLASIA-SCLEROCORNEA SYNDROME']",87
542,3669,"['MILLER-DIEKER SYNDROME', 'MILLER-DIEKER LISSENCEPHALY SYNDROME', 'MDLS']",18
543,3671,"['MITOCHONDRIAL DNA-ASSOCIATED LEIGH SYNDROME', 'MILS', 'LEIGH DISEASE, MATERNALLY INHERITED', 'SUBACUTE NECROTIZING ENCEPHALOMYELOPATHY MATERNALLY INHERITED', 'MATERNALLY INHERITED LEIGH SYNDROME']",35
544,3672,"['NONSPHEROCYTIC HEMOLYTIC ANEMIA DUE TO HEXOKINASE DEFICIENCY', 'HEXOKINASE DEFICIENCY HEMOLYTIC ANEMIA']",12
545,3681,"['MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA', 'MITOCHONDRIAL ENCEPHALOMYOPATHY AMINOACIDOPATHY', 'MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA, AUTOSOMAL RECESSIVE', 'BOOTH-HAWORTH-DILLING SYNDROME', 'MTDNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA', 'MITOCHONDRIAL DNA DEPLETION SYNDROME-5', 'SUCLA2-RELATED MITOCHONDRIAL DNA DEPLETION SYNDROME, ENCEPHALOMYOPATHIC FORM WITH METHYLMALONIC ACIDURIA']",45
546,3682,"['MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS', 'METABOLIC MYOPATHY ASSOCIATED WITH CHRONIC LACTIC ACIDEMIA, GROWTH FAILURE, AND NERVE DEAFNESS']",23
547,3684,"['MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY', 'TFP DEFICIENCY']",24
548,3690,"['MELORHEOSTOSIS WITH OSTEOPOIKILOSIS', 'MIXED SCLEROSING BONE DYSTROPHY', 'MSBD SYNDROME']",6
549,3692,"['MICROPHTHALMIA SYNDROMIC 5', 'MCOPS5', 'SYNDROMIC MICROPHTHALMIA TYPE 5', 'OTX2-RELATED EYE DISORDERS']",17
550,3699,"['FRYNS SYNDROME', 'MOERMAN VAN DEN BERGHE FRYNS SYNDROME', 'FRNS', 'DIAPHRAGMATIC HERNIA, ABNORMAL FACE, AND DISTAL LIMB ANOMALIES']",49
551,3705,"['MOLYBDENUM COFACTOR DEFICIENCY', 'MOCOD', 'COMBINED DEFICIENCY OF SULFITE OXIDASE, XANTHINE DEHYDROGENASE, AND ALDEHYDE OXIDASE']",41
552,3746,"['CHROMOSOME 2Q24 MICRODELETION SYNDROME', '2Q24 MICRODELETION SYNDROME', 'DELETION 2Q24', 'MONOSOMY 2Q24', '2Q24 DELETION']",27
553,3764,"['CHROMOSOME 6Q25 MICRODELETION SYNDROME', '6Q25 MICRODELETION SYNDROME', 'DELETION 6Q25', 'MONOSOMY 6Q25']",29
554,3785,"['MUCOPOLYSACCHARIDOSIS TYPE IVA', 'MPS IVA', 'MPS 4A', 'MORQUIO A DISEASE', 'GALACTOSAMINE-6-SULFATASE DEFICIENCY', 'GALNS DEFICIENCY', 'MORQUIO SYNDROME A', 'MORQUIO DISEASE TYPE A', 'MPS4A', 'MPSIVA', 'MUCOPOLYSACCHARIDOSIS TYPE 4A', 'N-ACETYLGALACTOSAMINE-6-SULFATE SULFATASE DEFICIENCY']",38
555,3786,"['MORQUIO SYNDROME B', 'MUCOPOLYSACCHARIDOSIS TYPE IVB', 'MPS IVB', 'MPS 4B']",38
556,3806,"['MUCOLIPIDOSIS III ALPHA/BETA', 'ML3', 'ML 3 A', 'PSEUDO-HURLER POLYDYSTROPHY', 'MUCOLIPIDOSIS TYPE 3A']",28
557,3829,"['MULTIPLE ENDOCRINE NEOPLASIA TYPE 1', 'ENDOCRINE ADENOMATOSIS MULTIPLE', 'MEN 1', 'WERMER SYNDROME', 'MEN1']",40
558,3834,"['MULTIPLE PTERYGIUM SYNDROME LETHAL TYPE', 'PTERYGIUM SYNDROME MULTIPLE LETHAL TYPE', 'LETHAL MULTIPLE PTERYGIUM SYNDROME', 'LMPS']",26
559,3836,"['MULTIPLE SYNOSTOSES SYNDROME 1', 'SYNOSTOSES MULTIPLE WITH BRACHYDACTYLY', 'SYMPHALANGISM BRACHYDACTYLY SYNDROME', 'WL SYNDROME', 'DEAFNESS-SYMPHALANGISM SYNDROME OF HERRMANN', 'FACIOAUDIOSYMPHALANGISM SYNDROME', 'SYNS1']",49
560,3843,"['CONGENITAL MUSCULAR DYSTROPHY TYPE 1A', 'MEROSIN-NEGATIVE CONGENITAL MUSCULAR DYSTROPHY', 'MEROSIN-DEFICIENT CONGENITAL MUSCULAR DYSTROPHY', 'MUSCULAR DYSTROPHY, CONGENITAL, MEROSIN-DEFICIENT', 'MDC1A', 'LAMININ ALPHA-2 DEFICIENCY', 'LAMA2-RELATED MUSCULAR DYSTROPHY']",61
561,3844,"['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2H', 'MUSCULAR DYSTROPHY LIMB-GIRDLE TYPE 2H', 'MUSCULAR DYSTROPHY HUTTERITE TYPE', 'LGMD2H', 'SARCOTUBULAR MYOPATHY']",26
562,3851,"['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2E', 'LGMD2E', 'MUSCULAR DYSTROPHY LIMB-GIRDLE WITH BETA-SARCOGLYCAN DEFICIENCY', 'BETA-SARCOGLYCAN LIMB-GIRDLE MUSCULAR DYSTROPHY']",23
563,3856,"['BECKER NEVUS SYNDROME', 'HAIRY EPIDERMAL NEVUS SYNDROME']",19
564,3865,"['MYELOCEREBELLAR DISORDER', 'ATAXIA-PANCYTOPENIA SYNDROME']",28
565,3872,"['GOSR2-RELATED PROGRESSIVE MYOCLONUS ATAXIA', 'NORTH SEA PROGRESSIVE MYOCLONUS EPILEPSY', 'PROGRESSIVE MYOCLONUS EPILEPSY TYPE 6', 'EPM6', 'PME TYPE 6', 'PROGRESSIVE MYOCLONIC EPILEPSY TYPE 6']",12
566,3875,"['SPINAL MUSCULAR ATROPHY-PROGRESSIVE MYOCLONIC EPILEPSY SYNDROME', 'MYOCLONUS HEREDITARY PROGRESSIVE DISTAL MUSCULAR ATROPHY', 'HEREDITARY MYOCLONUS-PROGRESSIVE DISTAL MUSCULAR ATROPHY SYNDROME', 'JANKOVIC-RIVERA SYNDROME', 'SPINAL MUSCULAR ATROPHY WITH PROGRESSIVE MYOCLONIC EPILEPSY', 'SMA-PME']",7
567,3876,"['UNVERRICHT-LUNDBORG DISEASE', 'MYOCLONUS PROGRESSIVE EPILEPSY OF UNVERRICHT AND LUNDBORG', 'EPM1', 'EPILEPSY, PROGRESSIVE MYOCLONUS 1', 'PROGRESSIVE MYOCLONUS EPILEPSY BALTIC MYOCLONIC EPILEPSY', 'MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG', 'EPILEPSY, PROGRESSIVE MYOCLONIC TYPE 1']",14
568,3884,"['TUBULAR AGGREGATE MYOPATHY', 'MYOPATHY, TUBULAR AGGREGATE']",35
569,3885,"['SIDEROBLASTIC ANEMIA AND MITOCHONDRIAL MYOPATHY', 'MYOPATHY WITH LACTIC ACIDOSIS AND SIDEROBLASTIC ANEMIA', 'MLASA', 'MYOPATHY, LACTIC ACIDOSIS AND SIDEROBLASTIC ANEMIA']",30
570,3889,"['CAREY-FINEMAN-ZITER SYNDROME', 'CAREY FINEMAN ZITER SYNDROME', 'CFZ SYNDROME', 'MOEBIUS SEQUENCE, ROBIN COMPLEX, AND HYPOTONIA', 'MYOPATHY, CONGENITAL NONPROGRESSIVE WITH MOEBIUS AND ROBIN SEQUENCES', 'CONGENITAL NONPROGRESSIVE MYOPATHY WITH MOEBIUS AND ROBIN SEQUENCES', 'CFZS', 'CAREY-FINEMAN-ZITER  SYNDROME', 'MYOPATHY-MOEBIUS-ROBIN SYNDROME']",60
571,3892,"['X-LINKED MYOPATHY WITH EXCESSIVE AUTOPHAGY', 'XMEA', 'MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY']",17
572,3902,"['N SYNDROME', 'NSX', 'MENTAL RETARDATION, MALFORMATIONS, CHROMOSOME BREAKAGE, AND DEVELOPMENT OF T-CELL LEUKEMIA']",10
573,3903,"['N-ACETYL-ALPHA-D-GALACTOSAMINIDASE DEFICIENCY TYPE III', 'NAGA DEFICIENCY TYPE 3', 'SCHINDLER DISEASE TYPE 3', 'ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY TYPE 3']",8
574,3904,"['NIJMEGEN BREAKAGE SYNDROME', 'BERLIN BREAKAGE SYNDROME', 'ATAXIA-TELANGIECTASIA VARIANT V1', 'MICROCEPHALY WITH NORMAL INTELLIGENCE IMMUNODEFICIENCY AND LYMPHORETICULAR MALIGNANCIES', 'NONSYNDROMAL MICROCEPHALY AUTOSOMAL RECESSIVE WITH NORMAL INTELLIGENCE', 'SEEMANOVA SYNDROME 2', 'MICROCEPHALY IMMUNODEFICIENCY LYMPHORETICULOMA']",67
575,3908,"['MITOCHONDRIAL COMPLEX I DEFICIENCY', 'COMPLEX 1 MITOCHONDRIAL RESPIRATORY CHAIN DEFICIENCY', 'NADH COENZYME Q REDUCTASE DEFICIENCY', 'MITOCHONDRIAL NADH DEHYDROGENASE COMPONENT OF COMPLEX I, DEFICIENCY OF', 'NADH:Q(1) OXIDOREDUCTASE DEFICIENCY', 'ISOLATED COMPLEX I DEFICIENCY', 'ISOLATED MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I DEFICIENCY', 'ISOLATED NADH-COENZYME Q REDUCTASE DEFICIENCY', 'ISOLATED NADH-COQ REDUCTASE DEFICIENCY', 'ISOLATED NADH-UBIQUINONE REDUCTASE DEFICIENCY']",46
576,3909,"['NADH CYTOCHROME B5 REDUCTASE DEFICIENCY', 'METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE', 'NADH-DEPENDENT METHEMOGLOBIN REDUCTASE DEFICIENCY', 'DIAPHORASE DEFICIENCY', 'NADH DIAPHORASE DEFICIENCY', 'NADH METHEMOGLOBIN REDUCTASE DEFICIENCY', 'AUTOSOMAL RECESSIVE METHEMOGLOBINEMIA']",13
577,3912,"['NAEGELI SYNDROME', 'NAEGELI-FRANCESCHETTI-JADASSOHN SYNDROME', 'NFJ SYNDROME', 'RETICULAR SKIN CHANGES, DENTAL ANOMALIES, DECREASED FUNCTION OF SWEAT GLANDS, STRABISMUS, AND OPTIC ATROPHY', 'NFJS']",14
578,3917,"['NAKAJO SYNDROME', 'NODULAR ERYTHEMA DIGITAL CHANGES']",44
579,3919,"['ISOLATED GROWTH HORMONE DEFICIENCY TYPE 1B', 'IGHD1B', 'IGHD 1B', 'DWARFISM OF SINDH']",4
580,3921,"['ISOLATED GROWTH HORMONE DEFICIENCY TYPE 3', 'IGHD3', 'IGHD III', 'GROWTH HORMONE DEFICIENCY WITH HYPOGAMMAGLOBULINEMIA', 'HYPOGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED', 'AGAMMAGLOBULINEMIA AND ISOLATED GROWTH HORMONE DEFICIENCY, X-LINKED', 'FLEISHER SYNDROME']",22
581,3924,"['GROWTH HORMONE INSENSITIVITY WITH IMMUNODEFICIENCY', 'GROWTH HORMONE INSENSITIVITY DUE TO POSTRECEPTOR DEFECT', 'LARON SYNDROME DUE TO POSTRECEPTOR DEFECT']",3
582,3931,"['RHEUMATOID FACTOR-NEGATIVE JUVENILE IDIOPATHIC ARTHRITIS', 'RHEUMATOID FACTOR NEGATIVE EROSIVE CHRONIC POLYARTHRITIS', 'RHEUMATOID FACTOR-NEGATIVE POLYARTHRITIS', 'RF-VE CP', 'JUVENILE RHEUMATOID FACTOR-NEGATIVE POLYARTHRITIS', 'RHEUMATOID FACTOR-NEGATIVE JIA', 'POLYARTHRITIS WITHOUT RHEUMATOID FACTOR']",11
583,3936,"['PERLMAN SYNDROME', 'NEPHROBLASTOMATOSIS FETAL ASCITES MACROSOMIA AND WILMS TUMOR', 'RENAL HAMARTOMAS, NEPHROBLASTOMATOSIS, AND FETAL GIGANTISM']",58
584,3945,"['NEPHROTIC SYNDROME OCULAR ANOMALIES', 'GLASTRE COCHAT BOUVIER SYNDROME', 'FAMILIAL INFANTILE NEPHROTIC SYNDROME WITH OCULAR ABNORMALITIES']",16
585,3946,"['GENETIC STEROID-RESISTANT NEPHROTIC SYNDROME', 'NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE', 'SRN1', 'FAMILIAL IDIOPATHIC NEPHROTIC SYNDROME', 'FAMILIAL IDIOPATHIC STEROID-RESISTANT NEPHROTIC SYNDROME', 'GENETIC SRNS', 'HEREDITARY STEROID-RESISTANT NEPHROTIC SYNDROME']",11
586,3953,"['GALACTOSIALIDOSIS', 'GOLDBERG SYNDROME', 'NEURAMINIDASE DEFICIENCY WITH BETA-GALACTOSIDASE DEFICIENCY', 'LYSOSOMAL PROTECTIVE PROTEIN DEFICIENCY OF', 'PROTECTIVE PROTEIN/CATHEPSIN A DEFICIENCY', 'CATHEPSIN A DEFICIENCY OF', 'GSL', 'NEURAMINIDASE/BETA-GALACTOSIDASE EXPRESSION', 'PPCA DEFICIENCY']",18
587,3955,"['HEREDITARY NEURALGIC AMYOTROPHY', 'BRACHIAL PLEXUS NEUROPATHY, HEREDITARY', 'AMYOTROPHY, HEREDITARY NEURALGIC, WITH PREDILECTION FOR BRACHIAL PLEXUS', 'HEREDITARY BRACHIAL PLEXUS NEUROPATHY', 'NEURITIS WITH BRACHIAL PREDILECTION']",20
588,3956,"['CHOREA-ACANTHOCYTOSIS', 'ACANTHOCYTOSIS WITH NEUROLOGIC DISORDER', 'CHAC', 'CHOREOACANTHOCYTOSIS', 'CHOREA ACANTHOCYTOSIS']",74
589,3957,"['INFANTILE NEUROAXONAL DYSTROPHY', 'SEITELBERGER DISEASE', 'INAD', 'INFANTILE NEUROAXONAL DYSTROPHY/ATYPICAL NEUROAXONAL DYSTROPHY', 'NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2B', 'NEUROAXONAL DYSTROPHY, ATYPICAL', 'KARAK SYNDROME, INCLUDED', 'NEURODEGENERATION WITH BRAIN IRON ACCUMULATION, PLA2G6-RELATED', 'NBIA2B', 'NEUROAXONAL DYSTROPHY, INFANTILE', 'INAD1', 'PHOSPHOLIPASE A2-ASSOCIATED NEURODEGENERATION', 'PLAN']",62
590,3972,"['MPV17-RELATED HEPATOCEREBRAL MITOCHONDRIAL DNA DEPLETION SYNDROME', 'NAVAJO NEUROPATHY', 'NN', 'NAVAJO NEUROHEPATOPATHY', 'MITOCHONDRIAL DNA DEPLETION SYNDROME 6', 'MTDPS6']",35
591,3973,"['CHARCOT-MARIE-TOOTH DISEASE TYPE 4D', 'CHARCOT-MARIE-TOOTH DISEASE, TYPE 4D', 'NMSL', 'HEREDITARY MOTOR AND SENSORY NEUROPATHY, LOM TYPE', 'HMSNL', 'CMT4D', 'NEUROPATHY, HEREDITARY MOTOR AND SENSORY, LOM TYPE']",18
592,3976,"['HEREDITARY SENSORY AND AUTONOMIC NEUROPATHY TYPE 2', 'HSAN2', 'HEREDITARY SENSORY NEUROPATHY TYPE 2', 'HEREDITARY SENSORY RADICULAR NEUROPATHY, RECESSIVE FORM', 'NEUROPATHY, PROGRESSIVE SENSORY, OF CHILDREN', 'NEUROPATHY, CONGENITAL SENSORY', 'MORVAN DISEASE', 'NEUROGENIC ACROOSTEOLYSIS', 'GIACCAI TYPE ACROOSTEOLYSIS']",24
593,3979,"['CHANARIN-DORFMAN SYNDROME', 'TRIGLYCERIDE STORAGE DISEASE WITH IMPAIRED LONG-CHAIN FATTY ACID OXIDATION', 'NLSDI', 'NEUTRAL LIPID STORAGE DISEASE WITH ICHTHYOTIC', 'ICHTHYOSIFORM ERYTHRODERMA WITH LEUKOCYTE VACUOLATION', 'DORFMAN CHANARIN SYNDROME', 'DCS', 'CHANARIN-DORFMAN DISEASE', 'CDS', 'DISORDER OF CORNIFICATION 12 (NEUTRAL LIPID STORAGE TYPE)']",17
594,3981,"['SEVERE CONGENITAL NEUTROPENIA X-LINKED', 'X-LINKED SEVERE CONGENITAL NEUTROPENIA', 'XLN']",6
595,3986,"['NEVI FLAMMEI, FAMILIAL MULTIPLE', 'PORT-WINE STAIN FAMILIAL MULTIPLE']",2
596,3992,"['NIEMANN-PICK DISEASE TYPE C2', 'NPC2']",33
597,3995,"['X-LINKED CONGENITAL STATIONARY NIGHT BLINDNESS', 'X-LINKED CSNB', 'CONGENITAL STATIONARY NIGHT BLINDNESS WITH MYOPIA', 'HEMERALOPIA-MYOPIA', 'MYOPIA-NIGHT BLINDNESS']",12
598,4003,"['MATERNALLY INHERITED DIABETES AND DEAFNESS', 'DIABETES AND DEAFNESS, MATERNALLY INHERITED', 'MIDD', 'BALLINGER WALLACE SYNDROME', 'DIABETES MELLITUS TYPE II WITH DEAFNESS', 'DIABETES-DEAFNESS SYNDROME, MATERNALLY TRANSMITTED']",22
599,4010,"['NORTHERN EPILEPSY', 'CLN8', 'NEURONAL CEROID LIPOFUSCINOSIS 8', 'CEROID LIPOFUSCINOSIS NEURONAL 8', 'CLN8 DISEASE, LATE INFANTILE (SUBTYPE)', 'CLN8 DISEASE, EPMR (SUBTYPE)', 'CLN8 DISEASE, NORTHERN EPILEPSY VARIANT', 'NCL, NORTHERN EPILEPSY VARIANT', 'NEURONAL CEROID LIPOFUSCINOSIS, NORTHERN EPILEPSY VARIANT', 'PROGRESSIVE EPILEPSY - INTELLECTUAL DISABILITY, FINNISH TYPE', 'PROGRESSIVE EPILEPSY-INTELLECTUAL DISABILITY SYNDROME, FINNISH TYPE']",19
600,4011,"['FAMILIAL LCAT DEFICIENCY', 'NORUM DISEASE', 'COMPLETE LCAT DEFICIENCY', 'FLD']",9
601,4016,"['NEURAL TUBE DEFECTS', 'NTDS', 'DYSRAPHISM']",11
602,4017,"['OCCIPITAL HORN SYNDROME', 'OHS', 'CUTIS LAXA X-LINKED', 'EHLERS-DANLOS SYNDROME, OCCIPITAL HORN TYPE (FORMERLY)', 'EDS IX (FORMERLY)']",89
603,4037,"['OCULOCUTANEOUS ALBINISM TYPE 1', 'OCA1', 'OCULOCUTANEOUS ALBINISM TYPE 1A', 'OCA1A', 'OCULOCUTANEOUS ALBINISM, TYROSINASE NEGATIVE', 'ATN', 'ALBINISM 1']",15
604,4038,"['OCULOCUTANEOUS ALBINISM TYPE 2', 'OCA2', 'OCULOCUTANEOUS ALBINISM TYROSINASE POSITIVE', 'ALBINISM 2', 'ALBINISM, OCULOCUTANEOUS, TYPE 2', 'ALBINOIDISM', 'TYROSINASE-POSITIVE OCULOCUTANEOUS ALBINISM']",20
605,4039,"['OCULOCUTANEOUS ALBINISM TYPE 3', 'OCA3', 'ALBINISM, OCULOCUTANEOUS, TYPE 3', 'ALBINISM 3']",9
606,4045,"['OCULODENTOOSSEOUS DYSPLASIA RECESSIVE', 'ODOD RECESSIVE']",40
607,4046,"['OCULOMAXILLOFACIAL DYSOSTOSIS', 'RICHIERI COSTA GORLIN SYNDROME', 'OCULOMAXILLOFACIAL DYSPLASIA WITH OBLIQUE FACIAL CLEFTS', 'OBLIQUE FACIAL CLEFTS']",8
608,4047,"['DISTAL ARTHROGRYPOSIS TYPE 5', 'ARTHROGRYPOSIS OPHTHALMOPLEGIA RETINOPATHY', 'OCULOMELIC AMYOPLASIA', 'ARTHROGRYPOSIS WITH OCULOMOTOR LIMITATION AND ELECTRORETINAL ABNORMALITIES', 'DISTAL ARTHROGRYPOSIS WITH OPHTHALMOPLEGIA', 'ARTHOGRYPOSIS WITH OCULOMOTOR LIMITATION AND ELECTRORETINAL ABNORMALITIES', 'DISTAL ARTHROGRYPOSIS TYPE IIB', 'ARTHROGRYPOSIS- OCULOMOTOR LIMITATION-ELECTRORETINAL ANOMALIES SYNDROME', 'ARTHROGRYPOSIS-OCULOMOTOR LIMITATION-ELECTRORETINAL ANOMALIES SYNDROME']",41
609,4054,ODONTOONYCHODERMAL DYSPLASIA,25
610,4062,"['INFANTILE ONSET SPINOCEREBELLAR ATAXIA', 'OPHTHALMOPLEGIA, HYPOTONIA, ATAXIA, HYPACUSIS, AND ATHETOSIS', 'OHAHA SYNDROME', 'IOSCA', 'SPINOCEREBELLAR ATAXIA 8 (FORMERLY)', 'SCA8 (FORMERLY)', 'SPINOCEREBELLAR ATAXIA INFANTILE WITH SENSORY NEUROPATHY', 'OPHTHALMOPLEGIA - HYPOTONIA - ATAXIA - HYPOACUSIS - ATHETOSIS', 'OPHTHALMOPLEGIA-HYPOTONIA-ATAXIA-HYPOACUSIS-ATHETOSIS SYNDROME']",32
611,4071,"['SPINOCEREBELLAR ATAXIA 1', 'SCA1', 'SPINOCEREBELLAR ATAXIA TYPE 1', 'OLIVOPONTOCEREBELLAR ATROPHY 1', 'OPCA1', 'CEREBELLOPARENCHYMAL DISORDER 1', 'MENZEL TYPE OPCA', 'OLIVOPONTOCEREBELLAR ATROPHY 4', 'OPCA4', 'SCHUT-HAYMAKER TYPE OPCA', 'SPINOCEREBELLAR ATROPHY 1']",65
612,4072,"['SPINOCEREBELLAR ATAXIA 2', 'SCA 2', 'SPINOCEREBELLAR ATAXIA TYPE 2', 'SPINOCEREBELLAR ATROPHY 2', 'SPINOCEREBELLAR ATAXIA CUBAN TYPE', 'OLIVOPONTOCEREBELLAR ATROPHY 2', 'SPINOCEREBELLAR ATAXIA WITH SLOW EYE MOVEMENTS', 'WADIA SWAMI SYNDROME', 'SPINOCEREBELLAR DEGENERATION WITH SLOW EYE MOVEMENTS', 'SDSEM', 'OLIVOPONTOCEREBELLAR ATROPHY HOLGUIN TYPE']",50
613,4075,OLMSTED SYNDROME,20
614,4076,"['OMODYSPLASIA 1', 'OMOD1', 'OMODYSPLASIA GENERALIZED FORM', 'OMODYSPLASIA AUTOSOMAL RECESSIVE', 'MICROMELIC DYSPLASIA CONGENITA WITH DISLOCATION OF RADIUS']",47
615,4085,"['POIKILODERMA WITH NEUTROPENIA', 'POIKILODERMA WITH NEUTROPENIA CLERICUZIO TYPE', 'CLERICUZIO TYPE POIKILODERMA WITH NEUTROPENIA']",12
616,4098,OPSISMODYSPLASIA,49
617,4106,"['RENAL COLOBOMA SYNDROME', 'PAPILLORENAL SYNDROME', 'OPTIC NERVE COLOBOMA WITH RENAL DISEASE', 'OPTIC COLOBOMA, VESICOURETERAL REFLUX, AND RENAL ANOMALIES', 'COLOBOMA OF OPTIC NERVE WITH RENAL DISEASE']",40
618,4119,"['MENTAL RETARDATION X-LINKED SYNDROMIC 11', 'MRXS11', 'SHASHI X-LINKED MENTAL RETARDATION SYNDROME', 'SMRXS', 'MENTAL RETARDATION X-LINKED SHASHI TYPE']",13
619,4120,"['OROFACIODIGITAL SYNDROME 5', 'OFD5', 'ORAL-FACIAL-DIGITAL SYNDROME 5', 'THURSTON SYNDROME', 'POLYDACTYLY POSTAXIAL WITH MEDIAN CLEFT OF UPPER LIP', 'OFD SYNDROME 5', 'OROFACIODIGITAL SYNDROME V', 'ORAL FACIAL DIGITAL SYNDROME TYPE 5', 'ORAL FACIAL DIGITAL SYNDROME 5', 'OFDS 5']",13
620,4121,"['OROFACIODIGITAL SYNDROME 1', 'OFD1', 'OFD SYNDROME 1', 'ORAL-FACIAL-DIGITAL SYNDROME TYPE 1', 'PAPILLON-LEAGUE-PSAUME SYNDROME (FORMERLY)', 'OROFACIODIGITAL SYNDROME I', 'ORAL-FACIAL-DIGITAL SYNDROME 1', 'ORAL FACIAL DIGITAL SYNDROME 1', 'ORAL FACIAL DIGITAL SYNDROME TYPE 1', 'OFDS 1']",89
621,4130,"['OSMED SYNDROME', 'OTO-SPONDYLO-MEGA-EPIPHYSEAL DYSPLASIA', 'OSMED', 'OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA', 'NANCE-INSLEY SYNDROME', 'NANCE SWEENEY CHONDRODYSPLASIA', 'CHONDRODYSTROPHY WITH SENSORINEURAL DEAFNESS', 'INSLEY-ASTLEY SYNDROME']",41
622,4133,"['FAMILIAL OSTEOCHONDRITIS DISSECANS', 'OSTEOCHONDRITIS DISSECANS, SHORT STATURE, AND EARLY-ONSET OSTEOARTHRITIS']",13
623,4142,"['OSTEOGLOPHONIC DYSPLASIA', 'OSTEOGLOPHONIC DWARFISM', 'FAIRBANK-KEATS SYNDROME', 'OGD']",59
624,4148,"['OSTEOPATHIA STRIATA CRANIAL SCLEROSIS', 'OSCS', 'HYPEROSTOSIS GENERALISATA WITH STRIATIONS', 'OSTEOPATHIA STRIATA - CRANIAL SCLEROSIS', 'ROBINOW-UNGER SYNDROME', 'OSTEOPATHIA STRIATA-CRANIAL SCLEROSIS SYNDROME', 'VOORHOEVE DISEASE']",99
625,4151,"['OSTEOPETROSIS AUTOSOMAL DOMINANT TYPE 1', 'OPTA1', 'AUTOSOMAL DOMINANT OSTEOPETROSIS TYPE 1']",9
