,d.id,n.N_Name,count(s)
311,http://purl.bioontology.org/ontology/OMIM/614921,"['GSD14', 'CDGIT', 'PHOSPHOGLUCOMUTASE 1 DEFICIENCY', 'GSD XIV', 'CDG IT', 'PGM1 DEFICIENCY', 'CDG1T', 'GLYCOGEN STORAGE DISEASE XIV', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IT']",23
312,http://purl.bioontology.org/ontology/OMIM/610127,"['NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY', 'NEURONAL CEROID LIPOFUSCINOSIS, CONGENITAL', 'CLN10', 'CEROID LIPOFUSCINOSIS, NEURONAL, CATHEPSIN D-DEFICIENT', 'CEROID LIPOFUSCINOSIS, NEURONAL, 10']",26
313,http://purl.bioontology.org/ontology/OMIM/617425,"['ISDNA', 'IMMUNOSKELETAL DYSPLASIA WITH NEURODEVELOPMENTAL ABNORMALITIES']",33
314,http://purl.bioontology.org/ontology/OMIM/614929,"['ECTD7', 'ECTODERMAL DYSPLASIA 7, HAIR/NAIL TYPE']",10
315,http://purl.bioontology.org/ontology/OMIM/614926,"['PRLTS2', 'PERRAULT SYNDROME 2']",2
316,http://purl.bioontology.org/ontology/OMIM/604232,"['LCA3', 'RETINITIS PIGMENTOSA, JUVENILE, SPATA7-RELATED', 'LEBER CONGENITAL AMAUROSIS 3']",5
317,http://purl.bioontology.org/ontology/OMIM/604233,"['GEFS+, TYPE 1', 'GEFSP1', 'GEFS+1', 'GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1']",6
318,http://purl.bioontology.org/ontology/OMIM/611590,"['RTA, DISTAL, AUTOSOMAL RECESSIVE, WITH HEMOLYTIC ANEMIA', 'RENAL TUBULAR ACIDOSIS, DISTAL, WITH NORMAL RED CELL MORPHOLOGY', 'RENAL TUBULAR ACIDOSIS, DISTAL, WITH HEMOLYTIC ANEMIA']",17
319,http://purl.bioontology.org/ontology/OMIM/266200,"['PYRUVATE KINASE DEFICIENCY OF ERYTHROCYTE', 'PK DEFICIENCY', 'PYRUVATE KINASE DEFICIENCY OF RED CELLS']",12
320,http://purl.bioontology.org/ontology/OMIM/251880,"['MTDPS3', 'MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)']",35
321,http://purl.bioontology.org/ontology/OMIM/608194,"['CORD13', 'CONE-ROD DYSTROPHY 13']",7
322,http://purl.bioontology.org/ontology/OMIM/263700,"['CEP', 'GUNTHER DISEASE', 'UROPORPHYRINOGEN III SYNTHASE DEFICIENCY', 'UROS DEFICIENCY', 'PORPHYRIA, CONGENITAL ERYTHROPOIETIC']",25
323,http://purl.bioontology.org/ontology/OMIM/300952,"['LSDMCA3', 'LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES', 'LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 3']",15
324,http://purl.bioontology.org/ontology/OMIM/300953,"['TTD5', 'TRICHOTHIODYSTROPHY 5, NONPHOTOSENSITIVE']",25
325,http://purl.bioontology.org/ontology/OMIM/614091,"['SRPS5', 'SRTD7', 'SRTD7/20', 'SHORT-RIB THORACIC DYSPLASIA 7/20 WITH POLYDACTYLY, DIGENIC', 'SHORT RIB-POLYDACTYLY SYNDROME, TYPE V', 'SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY']",33
326,http://purl.bioontology.org/ontology/OMIM/610131,"['PEOA4', 'PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA, AUTOSOMAL DOMINANT 4', 'PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 4']",28
327,http://purl.bioontology.org/ontology/OMIM/611597,"['CTRCT12', 'CATARACT 12, MULTIPLE TYPES']",4
328,http://purl.bioontology.org/ontology/OMIM/300934,"['CDG IY', 'CDG1Y', 'CDGIY', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IY']",22
329,http://purl.bioontology.org/ontology/OMIM/614077,"['HPS8', 'HERMANSKY-PUDLAK SYNDROME 8']",15
330,http://purl.bioontology.org/ontology/OMIM/614078,"['GPAPP DEFICIENCY', 'CHONDRODYSPLASIA WITH JOINT DISLOCATIONS, GPAPP TYPE']",18
331,http://purl.bioontology.org/ontology/OMIM/614074,"['HPS5', 'HERMANSKY-PUDLAK SYNDROME 5']",10
332,http://purl.bioontology.org/ontology/OMIM/614075,"['HPS6', 'HERMANSKY-PUDLAK SYNDROME 6']",15
333,http://purl.bioontology.org/ontology/OMIM/614076,"['HPS7', 'HERMANSKY-PUDLAK SYNDROME 7']",8
334,http://purl.bioontology.org/ontology/OMIM/614072,"['HPS3', 'HERMANSKY-PUDLAK SYNDROME 3']",7
335,http://purl.bioontology.org/ontology/OMIM/614073,"['HPS4', 'HERMANSKY-PUDLAK SYNDROME 4']",10
336,http://purl.bioontology.org/ontology/OMIM/260370,"['PAGEN1', 'PAGEN', 'PANCREATIC HYPOPLASIA, CONGENITAL', 'PANCREATIC AGENESIS 1']",7
337,http://purl.bioontology.org/ontology/OMIM/617412,"['MACINNES SYNDROME', 'MCINS', 'BTDD', 'BRACHYCEPHALY, TRICHOMEGALY, AND DEVELOPMENTAL DELAY']",21
338,http://purl.bioontology.org/ontology/OMIM/614916,"['CPVT4', 'VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4']",6
339,http://purl.bioontology.org/ontology/OMIM/614915,"['LCCS4', 'LETHAL CONGENITAL CONTRACTURE SYNDROME 4']",3
340,http://purl.bioontology.org/ontology/OMIM/250410,"['METAPHYSEAL CHONDRODYSPLASIA WITH RETINITIS PIGMENTOSA', 'RPSKA', 'RETINITIS PIGMENTOSA WITH OR WITHOUT SKELETAL ANOMALIES']",23
341,http://purl.bioontology.org/ontology/OMIM/201000,"['ACPS II', 'CRPT1', 'CARPENTER SYNDROME', 'ACROCEPHALOPOLYSYNDACTYLY TYPE II', 'CARPENTER SYNDROME 1']",67
342,http://purl.bioontology.org/ontology/OMIM/614082,"['FANCG', 'FANCONI ANEMIA, COMPLEMENTATION GROUP G']",11
343,http://purl.bioontology.org/ontology/OMIM/614083,"['FANCL', 'FANCONI ANEMIA, COMPLEMENTATION GROUP L']",23
344,http://purl.bioontology.org/ontology/OMIM/614080,"['GPIBD3', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 3', 'MCAHS1', 'MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1']",49
345,http://purl.bioontology.org/ontology/OMIM/610125,"['MCOPS5', 'RETINAL DYSTROPHY, EARLY-ONSET, WITH OR WITHOUT PITUITARY DYSFUNCTION', 'MICROPHTHALMIA, SYNDROMIC 5']",17
346,http://purl.bioontology.org/ontology/OMIM/611588,"['LGMD2M', 'LGMDR13', 'MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 13', 'MDDGC4', 'MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2M', 'MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 4']",17
347,http://purl.bioontology.org/ontology/OMIM/300942,"['XLAG', 'CHROMOSOME XQ26 MICRODUPLICATION SYNDROME', 'X-LINKED ACROGIGANTISM', 'CHROMOSOME XQ26.3 DUPLICATION SYNDROME']",14
348,http://purl.bioontology.org/ontology/OMIM/611584,"['HYPOGONADOTROPIC HYPOGONADISM WITH ANOSMIA AND DEAFNESS, WITH OR WITHOUT HYPOPIGMENTATION', 'WAARDENBURG SYNDROME, TYPE IIE', 'WS2E', 'WAARDENBURG SYNDROME, TYPE 2E, WITH OR WITHOUT NEUROLOGIC INVOLVEMENT', 'WS2E, WITH OR WITHOUT NEUROLOGIC INVOLVEMENT', 'WAARDENBURG SYNDROME, TYPE 2E']",27
349,http://purl.bioontology.org/ontology/OMIM/300943,"['ACROMEGALY DUE TO PITUITARY ADENOMA 2', 'PITA2', 'ACROMEGALY, X-LINKED', 'PITUITARY ADENOMA 2, GROWTH HORMONE-SECRETING']",2
350,http://purl.bioontology.org/ontology/OMIM/616028,"['AOS5', 'ADAMS-OLIVER SYNDROME 5']",20
351,http://purl.bioontology.org/ontology/OMIM/616026,"['FRTS4 WITH MODY', 'FRTS4', 'FANCONI RENOTUBULAR SYNDROME 4 WITH MATURITY-ONSET DIABETES OF THE YOUNG']",13
352,http://purl.bioontology.org/ontology/OMIM/616025,"['GPIBD11', 'HPMRS5', 'HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 5', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 11']",10
353,http://purl.bioontology.org/ontology/OMIM/103500,"['ALBINISM-DEAFNESS OF TIETZ', 'TADS', 'TIETZ SYNDROME', 'HYPOPIGMENTATION/DEAFNESS OF TIETZ', 'TIETZ ALBINISM-DEAFNESS SYNDROME']",8
354,http://purl.bioontology.org/ontology/OMIM/616022,"['SCN6', 'NEUTROPENIA, SEVERE CONGENITAL, 6, AUTOSOMAL RECESSIVE']",7
355,http://purl.bioontology.org/ontology/OMIM/600348,"['BH', 'BAND HETEROTOPIA']",13
356,http://purl.bioontology.org/ontology/OMIM/300000,"['HYPERTELORISM-HYPOSPADIAS SYNDROME', 'GBBB1', 'TELECANTHUS-HYPOSPADIAS SYNDROME', 'OPITZ GBBB SYNDROME, X-LINKED', 'OPITZ BBBG SYNDROME, TYPE I', 'BBBG1', 'OPITZ-G SYNDROME, TYPE I', 'HYPERTELORISM WITH ESOPHAGEAL ABNORMALITY AND HYPOSPADIAS', 'OGS1', 'OSX', 'OPITZ SYNDROME', 'OS', 'OPITZ SYNDROME, X-LINKED', 'OPITZ GBBB SYNDROME, TYPE I']",26
357,http://purl.bioontology.org/ontology/OMIM/610193,"['ARVC10', 'ARVD10', 'ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY 10', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 10']",7
358,http://purl.bioontology.org/ontology/OMIM/237300,"['CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY', 'CPS I DEFICIENCY', 'CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO']",18
359,http://purl.bioontology.org/ontology/OMIM/145600,"['MHS1', 'KING SYNDROME', 'HYPERPYREXIA, MALIGNANT', 'KING-DENBOROUGH SYNDROME', 'HYPERTHERMIA OF ANESTHESIA', 'MH', 'MHS', 'MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 1']",13
360,http://purl.bioontology.org/ontology/OMIM/300004,"['ACC WITH ABNORMAL GENITALIA', 'PROUD SYNDROME', 'CORPUS CALLOSUM, AGENESIS OF, WITH ABNORMAL GENITALIA']",32
361,http://purl.bioontology.org/ontology/OMIM/152950,"['LYMPHEDEMA AND RETINAL FOLDS WITH MICROCEPHALY AND MICROPHTHALMOS', 'MCLMR', 'MLCRD SYNDROME', 'MICROCEPHALY, LYMPHEDEMA, CHORIORETINAL DYSPLASIA SYNDROME', 'MICROCEPHALY AND CHORIORETINOPATHY WITH OR WITHOUT MENTAL RETARDATION, AUTOSOMAL DOMINANT', 'CDMMR SYNDROME', 'LYMPHEDEMA, MICROCEPHALY, CHORIORETINOPATHY SYNDROME', 'MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTAL RETARDATION']",41
362,http://purl.bioontology.org/ontology/OMIM/616029,"['ECTDS', 'ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME']",10
363,http://purl.bioontology.org/ontology/OMIM/300009,"['NPHL2', 'NEPHROLITHIASIS 2', 'UROLITHIASIS, HYPERCALCIURIC, X-LINKED', 'NEPHROLITHIASIS, HYPERCALCIURIC, X-LINKED', 'DENT DISEASE 1']",32
364,http://purl.bioontology.org/ontology/OMIM/610198,"['CARDIOMYOPATHY, DILATED, WITH ATAXIA', 'MGCA5', 'DCMA', 'MGA5', 'MGA, TYPE V', '3-METHYLGLUTACONIC ACIDURIA, TYPE V']",19
365,http://purl.bioontology.org/ontology/OMIM/607634,"['OPTA1', 'OSTEOPETROSIS, AUTOSOMAL DOMINANT, TYPE I', 'OSTEOPETROSIS, AUTOSOMAL DOMINANT 1']",9
366,http://purl.bioontology.org/ontology/OMIM/610199,"['NDH', 'NDH SYNDROME', 'DIABETES MELLITUS, NEONATAL, WITH CONGENITAL HYPOTHYROIDISM']",32
367,http://purl.bioontology.org/ontology/OMIM/304800,"['NDI', 'DIABETES INSIPIDUS, NEPHROGENIC, TYPE I', 'DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED']",18
368,http://purl.bioontology.org/ontology/OMIM/607636,"['VBCH2', 'VAN BUCHEM DISEASE, TYPE 2']",4
369,http://purl.bioontology.org/ontology/OMIM/616030,"['HH22', 'HYPOGONADOTROPIC HYPOGONADISM 22 WITH OR WITHOUT ANOSMIA']",7
370,http://purl.bioontology.org/ontology/OMIM/617493,"['NEDIM', 'NEURODEVELOPMENTAL DISORDER WITH INVOLUNTARY MOVEMENTS']",15
371,http://purl.bioontology.org/ontology/OMIM/617478,"['SHDRA', 'STRUCTURAL HEART DEFECTS AND RENAL ANOMALIES SYNDROME']",15
372,http://purl.bioontology.org/ontology/OMIM/617475,"['SGD2', 'SPECIFIC GRANULE DEFICIENCY 2']",9
373,http://purl.bioontology.org/ontology/OMIM/613517,"['MICROPHTHALMIA, POSTERIOR NONSYNDROMIC', 'MCOP6', 'MICROPHTHALMIA, ISOLATED 6']",7
374,http://purl.bioontology.org/ontology/OMIM/610181,"['AGS2', 'AICARDI-GOUTIERES SYNDROME 2']",10
375,http://purl.bioontology.org/ontology/OMIM/614980,"['CHTD2', 'CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 2']",10
376,http://purl.bioontology.org/ontology/OMIM/224120,"['DYSERYTHROPOIETIC ANEMIA, CONGENITAL, TYPE IA', 'CDAN1A', 'CDA IA', 'ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE I', 'ANEMIA, CONGENITAL DYSERYTHROPOIETIC, TYPE IA']",13
377,http://purl.bioontology.org/ontology/OMIM/610187,"['DIH3', 'DIAPHRAGMATIC HERNIA 3']",1
378,http://purl.bioontology.org/ontology/OMIM/610188,"['JBTS5', 'JOUBERT SYNDROME 5']",22
379,http://purl.bioontology.org/ontology/OMIM/610189,"['SLSN6', 'SENIOR-LOKEN SYNDROME 6']",7
380,http://purl.bioontology.org/ontology/OMIM/610185,"['CEREBELLAR ATAXIA AND MENTAL RETARDATION WITH OR WITHOUT QUADRUPEDAL LOCOMOTION 2', 'CAMRQ2', 'CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 2']",28
381,http://purl.bioontology.org/ontology/OMIM/266100,"['PDE', 'AASA DEHYDROGENASE DEFICIENCY', 'PYRIDOXINE-DEPENDENT EPILEPSY', 'PYRIDOXINE DEPENDENCY WITH SEIZURES', 'EPD', 'EPILEPSY, PYRIDOXINE-DEPENDENT']",14
382,http://purl.bioontology.org/ontology/OMIM/617481,"['NMIHBA', 'NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, AND VARIABLE BRAIN ANOMALIES']",19
383,http://purl.bioontology.org/ontology/OMIM/132400,"['EDM1', 'EPIPHYSEAL DYSPLASIA, FAIRBANK TYPE', 'MULTIPLE EPIPHYSEAL DYSPLASIA, COMP-RELATED', 'EPIPHYSEAL DYSPLASIA, RIBBING TYPE', 'EPIPHYSEAL DYSPLASIA, MULTIPLE, 1']",22
384,http://purl.bioontology.org/ontology/OMIM/617480,"['46,XX SEX REVERSAL, SRY-NEGATIVE', 'SRXX4', '46,XX SEX REVERSAL 4']",5
385,http://purl.bioontology.org/ontology/OMIM/230000,"['ALPHA-L-FUCOSIDASE DEFICIENCY', 'FUCOSIDOSIS']",41
386,http://purl.bioontology.org/ontology/OMIM/607641,"['HMN7B', 'LOWER MOTOR NEURON DISEASE, DYNACTIN TYPE', 'NEUROPATHY, DISTAL HEREDITARY MOTOR, WITH VOCAL CORD PARALYSIS, TYPE VIIB', 'NEUROPATHY, DISTAL HEREDITARY MOTOR, TYPE VIIB', 'DHMN7B', 'HMN VIIB', 'NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VIIB']",11
387,http://purl.bioontology.org/ontology/OMIM/617468,"['AMCNMY', 'ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC, WITH MYELIN DEFECT']",26
388,http://purl.bioontology.org/ontology/OMIM/601780,"['CEROID LIPOFUSCINOSIS, NEURONAL, 6 (KUFS TYPE)', 'CEROID LIPOFUSCINOSIS, NEURONAL, 6, VARIABLE AGE AT ONSET', 'CEROID LIPOFUSCINOSIS, NEURONAL, 4A, AUTOSOMAL RECESSIVE, FORMERLY', 'VLINCL', 'NEURONAL CEROID LIPOFUSCINOSIS, LATE INFANTILE, VARIANT', 'CLN4A, FORMERLY', 'CLN6', 'CEROID LIPOFUSCINOSIS, NEURONAL, 6']",9
389,http://purl.bioontology.org/ontology/OMIM/174500,"['TRIPHALANGEAL THUMB WITH POLYSYNDACTYLY', 'POLYDACTYLY OF TRIPHALANGEAL THUMB', 'TPT-PS SYNDROME', 'TRIPHALANGEAL THUMB-POLYSYNDACTYLY SYNDROME', 'TPT', 'PPD2', 'TRIPHALANGEAL THUMB-POLYDACTYLY SYNDROME', 'TRIPHALANGEAL THUMB', 'POLYDACTYLY, PREAXIAL II']",9
390,http://purl.bioontology.org/ontology/OMIM/617466,"['TBS2', 'TOWNES-BROCKS SYNDROME 2']",11
391,http://purl.bioontology.org/ontology/OMIM/613506,"['AGM5', 'AGAMMAGLOBULINEMIA, AUTOSOMAL DOMINANT, DUE TO LRRC8A DEFECT', 'AGAMMAGLOBULINEMIA 5, AUTOSOMAL DOMINANT']",6
392,http://purl.bioontology.org/ontology/OMIM/616002,"['FSGS7', 'GLOMERULOSCLEROSIS, FOCAL SEGMENTAL, 7', 'FOCAL SEGMENTAL GLOMERULOSCLEROSIS 7']",8
393,http://purl.bioontology.org/ontology/OMIM/107480,"['TBS1', 'ANUS, IMPERFORATE, WITH HAND, FOOT, AND EAR ANOMALIES', 'DEAFNESS, SENSORINEURAL, WITH IMPERFORATE ANUS AND THUMB ANOMALIES', 'REAR SYNDROME', 'RENAL-EAR-ANAL-RADIAL SYNDROME', 'TOWNES-BROCKS-BRANCHIOOTORENAL-LIKE SYNDROME', 'TOWNES-BROCKS SYNDROME 1']",46
394,http://purl.bioontology.org/ontology/OMIM/613507,"['GLYCOGENIN DEFICIENCY', 'GYG1 DEFICIENCY', 'GSD15', 'GSD XV', 'GLYCOGEN STORAGE DISEASE XV']",4
395,http://purl.bioontology.org/ontology/OMIM/616001,"['BNAH2', 'BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF, 2']",6
396,http://purl.bioontology.org/ontology/OMIM/616000,"['ANALBA', 'ANALBUMINEMIA']",7
397,http://purl.bioontology.org/ontology/OMIM/614969,"['PCH7', 'PONTOCEREBELLAR HYPOPLASIA, TYPE 7']",27
398,http://purl.bioontology.org/ontology/OMIM/253010,"['MPS4B', 'MPS IVB', 'MORQUIO SYNDROME B', 'MUCOPOLYSACCHARIDOSIS, TYPE IVB']",38
399,http://purl.bioontology.org/ontology/OMIM/613502,"['AGAMMAGLOBULINEMIA, AUTOSOMAL RECESSIVE, DUE TO BLNK DEFECT', 'AGM4', 'AGAMMAGLOBULINEMIA 4, AUTOSOMAL RECESSIVE']",9
400,http://purl.bioontology.org/ontology/OMIM/208400,"['GLYCOASPARAGINASE', 'ASPARTYLGLUCOSAMINIDASE DEFICIENCY', 'ASPARTYLGLYCOSAMINURIA', 'AGA DEFICIENCY', 'GLYCOSYLASPARAGINASE DEFICIENCY', 'AGU', 'ASPARTYLGLUCOSAMINURIA']",45
401,http://purl.bioontology.org/ontology/OMIM/617460,"['RP79', 'RETINITIS PIGMENTOSA 79']",7
402,http://purl.bioontology.org/ontology/OMIM/607616,"['NIEMANN-PICK DISEASE, TYPE E', 'NIEMANN-PICK DISEASE, TYPE F', 'NIEMANN-PICK DISEASE, INTERMEDIATE, WITH VISCERAL INVOLVEMENT AND RAPID PROGRESSION', 'NIEMANN-PICK DISEASE, TYPE B']",16
403,http://purl.bioontology.org/ontology/OMIM/616007,"['CAGSSS', 'CATARACTS, GROWTH HORMONE DEFICIENCY, SENSORY NEUROPATHY, SENSORINEURAL HEARING LOSS, AND SKELETAL DYSPLASIA']",18
404,http://purl.bioontology.org/ontology/OMIM/177000,"['EPP1', 'FERROCHELATASE DEFICIENCY', 'EPP', 'ERYTHROHEPATIC PROTOPORPHYRIA', 'HEME SYNTHETASE DEFICIENCY', 'PROTOPORPHYRIA, ERYTHROPOIETIC', 'PROTOPORPHYRIA, ERYTHROPOIETIC, 1']",11
405,http://purl.bioontology.org/ontology/OMIM/616006,"['HKLLS2', 'HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 2']",19
406,http://purl.bioontology.org/ontology/OMIM/616005,"['IMD36', 'IMMUNODEFICIENCY 36']",9
407,http://purl.bioontology.org/ontology/OMIM/600316,"['NSRD3', 'NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 3', 'DFNB3', 'DEAFNESS, AUTOSOMAL RECESSIVE 3']",2
408,http://purl.bioontology.org/ontology/OMIM/201100,"['AEZ', 'ACRODERMATITIS ENTEROPATHICA, ZINC-DEFICIENCY TYPE']",23
409,http://purl.bioontology.org/ontology/OMIM/601777,"['RETINAL CONE DYSTROPHY 2', 'RCD2', 'CORD6', 'CONE-ROD DYSTROPHY 6']",12
410,http://purl.bioontology.org/ontology/OMIM/614976,"['CRPT2', 'CARPENTER SYNDROME 2']",50
411,http://purl.bioontology.org/ontology/OMIM/604271,"['INCREASED RESPONSIVENESS TO GROWTH HORMONE', 'GHIP', 'GROWTH HORMONE INSENSITIVITY, PARTIAL']",1
412,http://purl.bioontology.org/ontology/OMIM/614974,"['FFDD4', 'FOCAL FACIAL DERMAL DYSPLASIA 4']",1
413,http://purl.bioontology.org/ontology/OMIM/604273,"['MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, ATPAF2 TYPE', 'MC5DN1', 'MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1']",20
414,http://purl.bioontology.org/ontology/OMIM/614972,"['ICP3', 'CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY 3']",9
415,http://purl.bioontology.org/ontology/OMIM/604278,"['RTA, PROXIMAL, AUTOSOMAL RECESSIVE', 'RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTAL RETARDATION']",10
416,http://purl.bioontology.org/ontology/OMIM/614970,"['JBTS20', 'JOUBERT SYNDROME 20']",14
417,http://purl.bioontology.org/ontology/OMIM/168605,"['PARKINSONISM WITH ALVEOLAR HYPOVENTILATION AND MENTAL DEPRESSION', 'PERRY SYNDROME']",22
418,http://purl.bioontology.org/ontology/OMIM/614959,"['EIEE14', 'EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 14']",16
419,http://purl.bioontology.org/ontology/OMIM/604290,"['CERULOPLASMIN DEFICIENCY', 'HYPOCERULOPLASMINEMIA', 'HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA', 'ACERULOPLASMINEMIA']",17
420,http://purl.bioontology.org/ontology/OMIM/617452,"['IDDFSDA', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES']",42
421,http://purl.bioontology.org/ontology/OMIM/253000,"['GALACTOSAMINE-6-SULFATASE DEFICIENCY', 'MPS4A', 'MORQUIO A DISEASE', 'MPS IVA', 'GALNS DEFICIENCY', 'MORQUIO SYNDROME A', 'MUCOPOLYSACCHARIDOSIS, TYPE IVA']",38
422,http://purl.bioontology.org/ontology/OMIM/617450,"['IDDGIP, FORMERLY', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH GASTROINTESTINAL DIFFICULTIES AND HIGH PAIN THRESHOLD, FORMERLY', 'JDVS', 'JANSEN-DE VRIES SYNDROME']",28
423,http://purl.bioontology.org/ontology/OMIM/604292,"['EEC SYNDROME 3', 'EEC3', 'ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3']",53
424,http://purl.bioontology.org/ontology/OMIM/209850,"['AUTISTIC DISORDER', 'AUTISM SPECTRUM DISORDER', 'AUTISM, SUSCEPTIBILITY TO, 1', 'ASD', 'AUTS1', 'AUTISM']",16
425,http://purl.bioontology.org/ontology/OMIM/270970,"['SPHEROCYTOSIS, HEREDITARY, 3', 'HS3', 'SPH3', 'SPHEROCYTOSIS, TYPE 3']",3
426,http://purl.bioontology.org/ontology/OMIM/600334,"['TMD', 'UDD MYOPATHY', 'TARDIVE TIBIAL MUSCULAR DYSTROPHY', 'TIBIAL MUSCULAR DYSTROPHY, TARDIVE']",8
427,http://purl.bioontology.org/ontology/OMIM/228900,"['DU PAN SYNDROME', 'FIBULAR HYPOPLASIA AND COMPLEX BRACHYDACTYLY']",16
428,http://purl.bioontology.org/ontology/OMIM/168600,"['PARK', 'PD', 'PARKINSON DISEASE, LATE-ONSET']",27
429,http://purl.bioontology.org/ontology/OMIM/168601,"['PARK1', 'PARKINSON DISEASE 1, AUTOSOMAL DOMINANT LEWY BODY', 'ATYPICAL PARKINSON DISEASE', 'PARKINSON DISEASE 1, AUTOSOMAL DOMINANT']",23
430,http://purl.bioontology.org/ontology/OMIM/305390,"['FEVR, X-LINKED', 'FEVRX', 'EVRX', 'EXUDATIVE VITREORETINOPATHY, FAMILIAL, 2', 'EVR2', 'EXUDATIVE VITREORETINOPATHY 2, X-LINKED']",14
431,http://purl.bioontology.org/ontology/OMIM/610163,"['IMD25', 'IMMUNODEFICIENCY DUE TO DEFECT IN CD3-ZETA', 'IMMUNODEFICIENCY 25']",7
432,http://purl.bioontology.org/ontology/OMIM/607626,"['ICHTHYOSIS-SCLEROSING CHOLANGITIS SYNDROME', 'NISCH SYNDROME', 'NEONATAL ICHTHYOSIS-SCLEROSING CHOLANGITIS SYNDROME', 'ILVASC', 'ICHTHYOSIS, LEUKOCYTE VACUOLES, ALOPECIA, AND SCLEROSING CHOLANGITIS']",17
433,http://purl.bioontology.org/ontology/OMIM/116700,"['CTRCT13', 'CATARACT 13 WITH ADULT I PHENOTYPE']",3
434,http://purl.bioontology.org/ontology/OMIM/607624,"['GRISCELLI SYNDROME WITH HEMOPHAGOCYTIC SYNDROME', 'PARTIAL ALBINISM AND IMMUNODEFICIENCY SYNDROME', 'GS2', 'PAID SYNDROME', 'GRISCELLI SYNDROME, TYPE 2']",14
435,http://purl.bioontology.org/ontology/OMIM/607625,"['NPC2', 'NIEMANN-PICK DISEASE, TYPE C2']",33
436,http://purl.bioontology.org/ontology/OMIM/613500,"['AGAMMAGLOBULINEMIA, AUTOSOMAL RECESSIVE, DUE TO IGLL1 DEFECT', 'AGM2', 'AGAMMAGLOBULINEMIA 2, AUTOSOMAL RECESSIVE']",6
437,http://purl.bioontology.org/ontology/OMIM/270960,"['SPGF4', 'AZOOSPERMIA WITH MATURATION ARREST', 'PREGNANCY LOSS, RECURRENT, 4', 'RPRGL4', 'SPERMATOGENESIS ARREST', 'AZOOSPERMIA DUE TO PERTURBATIONS OF MEIOSIS', 'SPERMATOGENIC FAILURE 4']",5
