,d.id,n.N_Name,count(s)
114,http://www.orpha.net/ORDO/Orphanet_1561,"['FATAL INFANTILE CARDIOENCEPHALOMYOPATHY DUE TO CYTOCHROME C OXIDASE DEFICIENCY', 'FATAL INFANTILE COX DEFICIENCY', 'FATAL INFANTILE CYTOCHROME C OXIDASE DEFICIENCY']",24
115,MONDO:0020628,"['MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE 2; MGRISCE2', 'MGRISCE2', 'MICROCEPHALY, GROWTH RESTRICTION, AND INCREASED SISTER CHROMATID EXCHANGE 2']",2
116,http://www.orpha.net/ORDO/Orphanet_447896,"['TACH SYNDROME', 'TREMOR - ATAXIA - CENTRAL HYPOMYELINATION SYNDROME']",17
117,MONDO:0007350,"['COLOBOMA, OCULAR, AUTOSOMAL DOMINANT', 'COLOBOMA, UVEORETINAL', 'COLOBOMA OF IRIS, CHOROID, AND RETINA']",14
118,MONDO:0054860,"['DEAFNESS, AUTOSOMAL RECESSIVE 110; DFNB110', 'DFNB110', 'DEAFNESS, AUTOSOMAL RECESSIVE 110']",2
119,MONDO:0054852,"['PEELING SKIN SYNDROME 6; PSS6', 'PEELING SKIN SYNDROME 6']",3
120,MONDO:0054845,"['EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 66; EIEE66', 'EIEE66', 'EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 66']",22
121,MONDO:0054817,"['HLD17', 'LEUKODYSTROPHY, HYPOMYELINATING, 17; HLD17', 'LEUKODYSTROPHY, HYPOMYELINATING, 17']",15
122,MONDO:0054813,"['EHLERS-DANLOS SYNDROME, CLASSIC-LIKE, 2; EDSCLL2', 'EDSCLL2', 'EHLERS-DANLOS SYNDROME, CLASSIC-LIKE, 2']",21
123,http://www.orpha.net/ORDO/Orphanet_199340,"MUSCULAR DYSTROPHY, SELCEN TYPE",21
124,MONDO:0008913,"['CARDIAC VALVULAR DEFECT, DEVELOPMENTAL', 'CARDIAC VALVULAR DEFECT, DEVELOPMENTAL; CVDD']",14
125,http://www.orpha.net/ORDO/Orphanet_251019,"['MONOSOMY 2Q32-Q33', 'DEL(2)(Q32Q33)', 'MONOSOMY 2Q32Q33', 'DEL(2)(Q32)', '2Q32-Q33 MICRODELETION SYNDROME', 'MONOSOMY 2Q32', '2Q32Q33 MICRODELETION SYNDROME']",37
126,http://www.orpha.net/ORDO/Orphanet_147,"['CARBAMOYL-PHOSPHATE SYNTHETASE DEFICIENCY', 'CARBAMOYL-PHOSPHATE SYNTHETASE 1 DEFICIENCY', 'CARBAMOYL-PHOSPHATE SYNTHASE 1 DEFICIENCY', 'CPS1 DEFICIENCY', 'CARBAMOYL-PHOSPHATE SYNTHASE DEFICIENCY']",18
127,MONDO:0020705,"['NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO; NTD', 'SPINA BIFIDA', 'NEURAL TUBE DEFECTS, SUSCEPTIBILITY TO']",11
128,http://www.orpha.net/ORDO/Orphanet_134,"['ALPHA-METHYL-ACETOACETYL-COA THIOLASE DEFICIENCY', 'KETOACIDOSIS DUE TO BETA-KETOTHIOLASE DEFICIENCY']",5
129,MONDO:0036484,"['CHARCOT-MARIE-TOOTH DISEASE DOMINANT INTERMEDIATE G', 'CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE G; CMTDIG', 'CMTDIG', 'CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE G']",16
130,Orphanet:306661,"['FAMILIAL TUMORAL CALCINOSIS', 'GALNT3-CDG', 'HYPERCALCEMIC TUMORAL CALCINOSIS', 'FAMILIAL HYPERPHOSPHATEMIC TUMORAL CALCINOSIS/HYPERPHOSPHATEMIC HYPEROSTOSIS SYNDROME']",16
131,http://www.orpha.net/ORDO/Orphanet_306658,NORMOCALCEMIC TUMORAL CALCINOSIS,5
132,http://www.orpha.net/ORDO/Orphanet_91492,NON-SYNDROMIC CONGENITAL CATARACT,38
133,http://www.orpha.net/ORDO/Orphanet_90042,"['PRIMARY FAMILIAL AND CONGENITAL POLYCYTHEMIA', 'CONGENITAL POLYCYTHEMIA DUE TO ERYTHROPOIETIN RECEPTOR MUTATION', 'PFCP', 'CONGENITAL ERYTHROCYTOSIS DUE TO ERYTHROPOIETIN RECEPTOR MUTATION', 'FAMILIAL ERYTHROCYTOSIS', 'PRIMARY CONGENITAL ERYTHROCYTOSIS', 'PRIMARY FAMILIAL POLYCYTHEMIA']",14
134,http://www.orpha.net/ORDO/Orphanet_169147,"['IMMUNODEFICIENCY DUE TO A C1, C4, OR C2 COMPONENT COMPLEMENT DEFICIENCY', 'IMMUNODEFICIENCY DUE TO AN EARLY COMPONENT OF COMPLEMENT DEFICIENCY']",23
135,http://www.orpha.net/ORDO/Orphanet_189,"['CLOUSTON SYNDROME', 'HIDROTIC ECTODERMAL DYSPLASIA']",24
136,http://www.orpha.net/ORDO/Orphanet_91415,FAMILIAL CAPILLARY HEMANGIOMA,2
137,MONDO:0011431,"['MASS SYNDROME', 'MASS PHENOTYPE', 'MITRAL VALVE PROLAPSE, AORTIC ENLARGEMENT, SKIN AND SKELETAL FINDINGS', 'OVERLAP CONNECTIVE TISSUE DISEASE']",6
138,MONDO:0020847,"['MRD58', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 58; MRD58', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 58']",13
139,MONDO:0020841,"['NEDCAS', 'NEURODEVELOPMENTAL DISORDER WITH CEREBELLAR ATROPHY AND WITH OR WITHOUT SEIZURES; NEDCAS', 'NEURODEVELOPMENTAL DISORDER WITH CEREBELLAR ATROPHY AND WITH OR WITHOUT SEIZURES']",24
140,MONDO:0020846,"['MRT64', 'MENTAL RETARDATION, AUTOSOMAL RECESSIVE 64; MRT64', 'MENTAL RETARDATION, AUTOSOMAL RECESSIVE 64']",7
141,MONDO:0007608,"['DEEP FIBROMATOSIS/DESMOID TUMOR', 'AGGRESSIVE FIBROMATOSIS', 'DEEP FIBROMATOSIS', 'DESMOID FIBROMATOSIS', 'DESMOID TUMOR', 'DESMOID-TYPE FIBROMATOSIS', 'DESMOID TYPE FIBROMATOSIS', 'FIBROMATOSIS, FAMILIAL INFILTRATIVE', 'DESMOID TUMOR CAUSED BY SOMATIC MUTATION', 'FAMILIAL INFILTRATIVE FIBROMATOSIS', 'DESMOID DISORDER, HEREDITARY', 'DESMOID DISEASE, HEREDITARY', 'DESMOID/AGGRESSIVE FIBROMATOSIS']",4
142,MONDO:0011583,"['AMYLOIDOSIS, CEREBROARTERIAL, APP-RELATED', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, IOWA VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ARCTIC VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, ITALIAN VARIANT', 'HCHWAD', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, DUTCH VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED', 'AMYLOIDOSIS, HEREDITARY, WITH CEREBRAL HEMORRHAGE, DUTCH VARIANT', 'CEREBRAL AMYLOID ANGIOPATHY, APP-RELATED, FLEMISH VARIANT', 'APP-RELATED CEREBRAL AMYLOID ANGIOPATHY']",8
143,http://www.orpha.net/ORDO/Orphanet_276,"['T-B+ SCID DUE TO GAMMA CHAIN DEFICIENCY', 'T-B+ SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED', 'SCIDX1', 'T-B+ SEVERE COMBINED IMMUNODEFICIENCY DUE TO GAMMA CHAIN DEFICIENCY']",12
144,http://www.ebi.ac.uk/efo/EFO_0009018,"['SPG75', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 75']",21
145,http://www.ebi.ac.uk/efo/EFO_0009017,"['SPASTIC PARAPLEGIA DUE TO PARTIAL TFG DEFICIENCY', 'SPG57', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 57']",9
146,http://www.ebi.ac.uk/efo/EFO_0009016,"['AOA4', 'ATAXIA-OCULOMOTOR APRAXIA TYPE 4']",10
147,http://www.ebi.ac.uk/efo/EFO_0009015,"['XIA-GIBBS SYNDROME', 'AHDC1-RELATED INTELLECTUAL DISABILITY-OBSTRUCTIVE SLEEP APNEA-MILD DYSMORPHISM SYNDROME']",20
148,http://www.ebi.ac.uk/efo/EFO_0009019,"['SPG76', 'AUTOSOMAL RECESSIVE SPASTIC PARAPLEGIA TYPE 76']",18
149,http://www.ebi.ac.uk/efo/EFO_0009028,"['PERICARDITIS-ARTHROPATHY-CAMPTODACTYLY SYNDROME', 'CACP SYNDROME', 'ARTHROPATHY-CAMPTODACTYLY SYNDROME', 'JACOBS SYNDROME', 'CAMPTODACTYLY-ARTHROPATHY-COXA-VARA-PERICARDITIS SYNDROME']",11
150,http://www.ebi.ac.uk/efo/EFO_0009027,BARDET-BIEDL SYNDROME 9,6
151,http://www.ebi.ac.uk/efo/EFO_0009021,BARDET-BIEDL SYNDROME 1,46
152,http://www.ebi.ac.uk/efo/EFO_0009020,AYMÉ-GRIPP SYNDROME,40
153,http://www.ebi.ac.uk/efo/EFO_0009026,BARDET-BIEDL SYNDROME 7,6
154,http://www.ebi.ac.uk/efo/EFO_0009025,BARDET-BIEDL SYNDROME 5,10
155,http://www.ebi.ac.uk/efo/EFO_0009024,BARDET-BIEDL SYNDROME 4,14
156,http://www.ebi.ac.uk/efo/EFO_0009023,"['FLJ41559', 'FLJ35630', 'BARDET-BIEDL SYNDROME 12']",7
157,http://www.ebi.ac.uk/efo/EFO_0009022,BARDET-BIEDL SYNDROME 10,8
158,http://www.ebi.ac.uk/efo/EFO_0009033,"['COXPD23', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 23']",13
159,http://www.ebi.ac.uk/efo/EFO_0009032,"['COXPD21', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 21']",9
160,http://www.ebi.ac.uk/efo/EFO_0009031,"['CHOPS SYNDROME', 'COGNITIVE IMPAIRMENT-COARSE FACIES-HEART DEFECTS-OBESITY-PULMONARY INVOLVEMENT-SHORT STATURE-SKELETAL DYSPLASIA SYNDROME']",29
161,http://www.ebi.ac.uk/efo/EFO_0009030,"['CEREBELLOFACIODENTAL SYNDROME', 'CEREBELLAR-FACIAL-DENTAL SYNDROME']",21
162,http://www.ebi.ac.uk/efo/EFO_0009038,"['COXPD30', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 30']",13
163,http://www.ebi.ac.uk/efo/EFO_0009037,"['COXPD27', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 27']",21
164,http://www.ebi.ac.uk/efo/EFO_0009036,"['COXPD26', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 26']",22
165,http://www.ebi.ac.uk/efo/EFO_0009034,"['COXPD24', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFECT TYPE 24']",26
166,http://www.ebi.ac.uk/efo/EFO_0009045,"['FAF', 'FANCONI ANEMIA COMPLEMENTATION GROUP F']",3
167,http://www.ebi.ac.uk/efo/EFO_0009044,"['FA-H', 'FAA', 'FAH', 'FANCONI ANEMIA COMPLEMENTATION GROUP A']",33
168,http://www.ebi.ac.uk/efo/EFO_0009049,"['INTERMEDIATE CYSTINOSIS', 'JUVENILE CYSTINOSIS', 'JUVENILE NEPHROPATHIC CYSTINOSIS']",10
169,http://www.ebi.ac.uk/efo/EFO_0009046,"['FAG', 'X-RAY REPAIR COMPLEMENTING DEFECTIVE REPAIR IN CHINESE HAMSTER CELLS 9', 'DNA REPAIR PROTEIN XRCC9', 'X-RAY REPAIR, COMPLEMENTING DEFECTIVE, IN CHINESE HAMSTER, 9', 'FANCONI ANEMIA COMPLEMENTATION GROUP G']",11
170,http://www.ebi.ac.uk/efo/EFO_0009040,"['DYSTONIA 24', 'DYT24', 'CRANIO-CERVICAL DYSTONIA WITH LARYNGEAL AND UPPER-LIMB INVOLVEMENT']",21
171,http://www.ebi.ac.uk/efo/EFO_0009057,"['SCA40', 'SPINOCEREBELLAR ATAXIA TYPE 40']",12
172,http://www.ebi.ac.uk/efo/EFO_0009056,"['SCA38', 'SPINOCEREBELLAR ATAXIA TYPE 38']",9
173,http://www.ebi.ac.uk/efo/EFO_0009055,"['RADIOSENSITIVITY-IMMUNODEFICIENCY-DYSMORPHIC FEATURES-LEARNING DIFFICULTIES SYNDROME', 'RNF168 DEFICIENCY', 'RIDDLE SYNDROME']",11
174,http://www.ebi.ac.uk/efo/EFO_0009059,"['SCA42', 'SPINOCEREBELLAR ATAXIA TYPE 42']",21
175,http://www.ebi.ac.uk/efo/EFO_0009058,"['SCA41', 'SPINOCEREBELLAR ATAXIA TYPE 41']",7
176,http://www.ebi.ac.uk/efo/EFO_0009052,PLEUROPULMONARY BLASTOMA,4
177,http://www.ebi.ac.uk/efo/EFO_0009050,"['SMITH-KINGSMORE SYNDROME', 'MINDS SYNDROME', 'MACROCEPHALY-INTELLECTUAL DISABILITY-NEURODEVELOPMENTAL DISORDER-SMALL THORAX SYNDROME']",33
178,MONDO:0012909,"['SKELETAL DEFECTS, GENITAL HYPOPLASIA, AND MENTAL RETARDATION']",17
179,http://www.ebi.ac.uk/efo/EFO_0009061,"['YOU-HOOVER-FONG SYNDROME', 'TELO2-RELATED INTELLECTUAL DISABILITY-NEURODEVELOPMENTAL DISORDER']",13
180,http://www.ebi.ac.uk/efo/EFO_0009060,"['SCA43', 'SPINOCEREBELLAR ATAXIA TYPE 43']",16
181,http://www.ebi.ac.uk/efo/EFO_0009064,"['X-LINKED DOMINANT ERYTHROPOIETIC PROTOPORPHYRIA', 'XLPP', 'XLP', 'XLDPP', 'XLEPP', 'X-LINKED DOMINANT PROTOPORPHYRIA', 'X-LINKED ERYTHROPOIETIC PROTOPORPHYRIA']",7
182,http://www.ebi.ac.uk/efo/EFO_0009063,WOLFRAM-LIKE SYNDROME,13
183,http://www.ebi.ac.uk/efo/EFO_0009062,"['TMBTS', 'SEVERE INTELLECTUAL DISABILITY-APLASIA/HYPOPLASIA OF THUMB AND HALLUX SYNDROME', 'TEMPLE-BARAITSER SYNDROME']",27
184,http://www.ebi.ac.uk/efo/EFO_0002624,"['SPINOCEREBELLAR ATROPHY', 'SPINOCEREBELLAR ATAXIAS', 'SPINOCEREBELLAR ATAXIA (DISORDER)', 'DOMINANTLY-INHERITED SPINOCEREBELLAR ATAXIA', 'OBSOLETE_SPINOCEREBELLAR ATAXIA']",41
185,http://www.ebi.ac.uk/efo/EFO_0009080,X-LINKED ICHTHYOSIS WITH STERYL-SULFATASE DEFICIENCY,7
186,http://www.ebi.ac.uk/efo/EFO_0002620,"['PRIMARY HYPERPARATHYROIDISM (DISORDER)', 'FAMILIAL BENIGN HYPERCALCEMIA (DISORDER)', 'FAMILIAL PRIMARY HYPERPARATHYROIDISM', 'OBSOLETE_PRIMARY HYPERPARATHYROIDISM']",7
187,MONDO:0044327,"['POLYCYSTIC LIVER DISEASE 4 WITH OR WITHOUT KIDNEY CYSTS; PCLD4', 'PCLD4', 'POLYCYSTIC LIVER DISEASE 4 WITH OR WITHOUT KIDNEY CYSTS']",4
188,MONDO:0044322,"['IDDNPF', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH NEUROPSYCHIATRIC FEATURES; IDDNPF', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH NEUROPSYCHIATRIC FEATURES']",14
189,http://www.ebi.ac.uk/efo/EFO_0009070,INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS,30
190,MONDO:0044324,"['GROWTH RETARDATION, SPINE MALFORMATION, DYSMORPHIC FACIES, AND DEVELOPMENTAL DELAY', 'ALKAS', 'AL KAISSI SYNDROME; ALKAS', 'AL KAISSI SYNDROME']",38
191,http://www.ebi.ac.uk/efo/EFO_0009075,"NEUROPATHY, HEREDITARY MOTOR AND SENSORY, TYPE VIB",28
192,MONDO:0044325,"['FANCONI ANEMIA, COMPLEMENTATION GROUP W; FANCW', 'FANCW', 'FANCONI ANEMIA, COMPLEMENTATION GROUP W']",16
193,MONDO:0044326,"['DEDSM', 'DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES; DEDSM', 'DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES']",17
194,http://www.ebi.ac.uk/efo/EFO_0002631,"['ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA/CARDIOMYOPATHY', 'ARVD/C', 'ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY (DISORDER)', 'OBSOLETE_ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY']",11
195,http://www.ebi.ac.uk/efo/EFO_0009082,"['PILOMATRICOMA', 'EPITHELIOMA CALCIFICANS OF MALHERBE', 'PILOMATRIXOMA']",4
196,http://www.ebi.ac.uk/efo/EFO_0005140,AUTOIMMUNE DISEASE,20
197,MONDO:0044318,"['INTELLECTUAL DEVELOPMENTAL DISORDER WITH GASTROINTESTINAL DIFFICULTIES AND HIGH PAIN THRESHOLD; IDDGIP', 'IDDGIP', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH GASTROINTESTINAL DIFFICULTIES AND HIGH PAIN THRESHOLD']",28
198,MONDO:0044319,"['IDDFSDA', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES; IDDFSDA', 'INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES']",42
199,MONDO:0044312,"['IMMUNOSKELETAL DYSPLASIA WITH NEURODEVELOPMENTAL ABNORMALITIES; ISDNA', 'ISDNA', 'IMMUNOSKELETAL DYSPLASIA WITH NEURODEVELOPMENTAL ABNORMALITIES']",33
200,MONDO:0044303,"['CHDED', 'CONGENITAL HEART DEFECTS AND ECTODERMAL DYSPLASIA; CHDED', 'CONGENITAL HEART DEFECTS AND ECTODERMAL DYSPLASIA']",20
201,MONDO:0044304,"['HPANBH4', 'HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT; HPANBH4', 'HYPERPHENYLALANINEMIA DUE TO DNAJC12 DEFICIENCY']",13
202,MONDO:0044306,"['NECFM', 'NEURODEVELOPMENTAL DISORDER WITH EPILEPSY, CATARACTS, FEEDING DIFFICULTIES, AND DELAYED BRAIN MYELINATION; NECFM', 'SEVERE NEURODEVELOPMENTAL DISORDER WITH FEEDING DIFFICULTIES-STEREOTYPIC HAND MOVEMENT-BILATERAL CATARACT', 'NEURODEVELOPMENTAL DISORDER WITH EPILEPSY, CATARACTS, FEEDING DIFFICULTIES, AND DELAYED BRAIN MYELINATION']",20
203,MONDO:0044302,"['CHDFIDD', 'CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD', 'CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER']",25
204,MONDO:0011571,"['DEAFNESS, AUTOSOMAL DOMINANT 39, WITH DENTINOGENESIS IMPERFECTA TYPE 1', 'DEAFNESS, AUTOSOMAL DOMINANT 39, WITH DENTINOGENESIS IMPERFECTA 1', 'DFNA39/DGI1 SYNDROME', 'DGI1/DFNA39 SYNDROME', 'DFNA39/DENTINOGENESIS IMPERFECTA 1 SYNDROME']",5
205,http://www.orpha.net/ORDO/Orphanet_488613,GLOBAL DEVELOPMENTAL DELAY - NEURO-OPHTHALMOLOGICAL ABNORMALITIES - SEIZURES - INTELLECTUAL DISABILITY SYNDROME,8
206,http://www.orpha.net/ORDO/Orphanet_369,"['GLYCOGENOSIS TYPE 6B', 'GLYCOGEN STORAGE DISEASE TYPE 6B', 'HEPATIC GLYCOGEN PHOSPHORYLASE DEFICIENCY', 'LIVER GLYCOGEN PHOSPHORYLASE DEFICIENCY', 'GSD DUE TO LIVER GLYCOGEN PHOSPHORYLASE DEFICIENCY', 'GLYCOGENOSIS DUE TO LIVER GLYCOGEN PHOSPHORYLASE DEFICIENCY', 'HERS DISEASE', 'HEPATIC PHOSPHORYLASE DEFICIENCY', 'GSD TYPE 6B', 'GLYCOGEN STORAGE DISEASE DUE TO LIVER GLYCOGEN PHOSPHORYLASE DEFICIENCY']",6
207,http://www.orpha.net/ORDO/Orphanet_371,"['GSD TYPE 7', 'TARUI DISEASE', 'GLYCOGEN STORAGE DISEASE TYPE 7', 'GSD DUE TO MUSCLE PHOSPHOFRUCTOKINASE DEFICIENCY', 'GLYCOGENOSIS DUE TO MUSCLE PHOSPHOFRUCTOKINASE DEFICIENCY', 'GLYCOGENOSIS TYPE 7', 'GLYCOGEN STORAGE DISEASE DUE TO MUSCLE PHOSPHOFRUCTOKINASE DEFICIENCY']",14
208,http://www.orpha.net/ORDO/Orphanet_50942,"['KERATOSIS PALMOPLANTARIS VARIANS OF WACHTERS', 'STRIATE PALMOPLANTAR KERATODERMA', 'KERATOSIS PALMOPLANTARIS STRIATA ET AREATA', 'KERATOSIS PALMOPLANTARIS STRIATA']",8
209,http://www.orpha.net/ORDO/Orphanet_251282,"['SPAX1', 'AUTOSOMAL DOMINANT SPASTIC ATAXIA TYPE 1']",15
210,MONDO:0007750,"['HYPERCHOLESTEROLEMIA, FAMILIAL', 'HYPER-LOW-DENSITY-LIPOPROTEINEMIA', 'HYPERLIPOPROTEINEMIA, TYPE 2A', 'HYPERCHOLESTEROLEMIC XANTHOMATOSIS, FAMILIAL', 'HYPERLIPOPROTEINEMIA, TYPE 2', 'LDL RECEPTOR DISORDER', 'LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 2', 'HYPERCHOLESTEROLEMIA, FAMILIAL, 1']",4
211,MONDO:0007747,"['HYPERCHLORHIDROSIS, ISOLATED']",9
212,MONDO:0010292,"['URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME', 'FCMSU', 'URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME; FCMSU', 'FACIOCARDIOMUSCULOSKELETAL SYNDROME, URUGUAY TYPE']",30
213,http://www.orpha.net/ORDO/Orphanet_401986,"['MONOSOMY 1P31P32', 'DEL(1)(P31P32)', '1P31P32 MICRODELETION SYNDROME']",26
214,http://www.orpha.net/ORDO/Orphanet_404499,"['SCAR15', 'AUTOSOMAL RECESSIVE SPINOCEREBELLAR ATAXIA TYPE 15', 'AUTOSOMAL RECESSIVE CEREBELLAR ATAXIA-EPILEPSY-INTELLECTUAL DISABILITY SYNDROME DUE TO KIAA0226 DEFICIENCY']",12
215,http://www.ebi.ac.uk/efo/EFO_0009137,"['RHDA3', 'RENAL HYPODYSPLASIA/APLASIA 3']",8
216,http://www.orpha.net/ORDO/Orphanet_401964,"['HMSN2 WITH GIANT AXONS', 'CMT2 WITH GIANT AXONS', 'AUTOSOMAL DOMINANT HEREDITARY MOTOR AND SENSORY NEUROPATHY TYPE 2 WITH GIANT AXONS', 'AUTOSOMAL DOMINANT CHARCOT-MARIE-TOOTH DISEASE TYPE 2 WITH GIANT AXONS']",15
217,http://www.ebi.ac.uk/efo/EFO_0009149,"['MDCCAID', 'MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY']",20
218,http://www.ebi.ac.uk/efo/EFO_0009159,"['COXPD33', 'COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 33']",16
219,http://www.ebi.ac.uk/efo/EFO_0009156,"['MRD48', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 48']",30
220,http://www.ebi.ac.uk/efo/EFO_0009150,"['CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY TYPE 3', 'CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY 3']",9
221,http://www.ebi.ac.uk/efo/EFO_0009165,"['MRD53', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 53']",10
222,http://www.ebi.ac.uk/efo/EFO_0009164,"['MRD54', 'MENTAL RETARDATION, AUTOSOMAL DOMINANT 54']",10
223,http://www.ebi.ac.uk/efo/EFO_0009163,"['ARWH2', 'WOOLLY HAIR, AUTOSOMAL RECESSIVE 2, WITH OR WITHOUT HYPOTRICHOSIS']",6
224,http://www.ebi.ac.uk/efo/EFO_0009171,"['DOMINANT LU(A-B-) PHENOTYPE', 'IN(LU)', 'BLOOD GROUP--LUTHERAN INHIBITOR']",1
225,http://www.orpha.net/ORDO/Orphanet_316,"['PROGRESSIVE SYMMETRIC ERYTHROKERATODERMIA, GOTTRON TYPE', 'ERYTHROKERATODERMIA PROGRESSIVA SYMMETRICA', 'DARIER-GOTTRON DISEASE', 'PROGRESSIVE SYMMETRIC ERYTHROKERATODERMIA']",9
226,MONDO:0040500,"['MENTAL RETARDATION, AUTOSOMAL RECESSIVE 62', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16; GPIBD16', 'GPIBD16', 'GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16']",5
227,http://www.orpha.net/ORDO/Orphanet_31043,"['RENAL HYPOMAGNESEMIA TYPE 3', 'HOMG3', 'FHHNC WITHOUT SEVERE OCULAR INVOLVEMENT', 'FAMILIAL PRIMARY HYPOMAGNESEMIA WITH HYPERCALCIURIA AND NEPHROCALCINOSIS WITHOUT SEVERE OCULAR INVOLVEMENT']",27
228,http://www.orpha.net/ORDO/Orphanet_65282,"['WOOLY HAIR - PALMOPLANTAR KERATODERMA - DILATED CARDIOMYOPATHY', 'CARVAJAL SYNDROME', 'WOOLLY HAIR-PALMOPLANTAR HYPERKERATOSIS-DILATED CARDIOMYOPATHY SYNDROME', 'WOOLY HAIR-PALMOPLANTAR HYPERKERATOSIS-DILATED CARDIOMYOPATHY SYNDROME', 'WOOLLY HAIR-PALMOPLANTAR KERATODERMA-DILATED CARDIOMYOPATHY SYNDROME']",21
229,MONDO:0010217,"['DE SANCTIS-CACCHIONE SYNDROME', 'XERODERMIC IDIOCY']",25
230,http://www.orpha.net/ORDO/Orphanet_169446,"['AUTOSOMAL RECESSIVE HIES', 'HYPERIMMUNOGLOBULIN E SYNDROME TYPE 2', 'NON-SKELETAL HYPER-IGE SYNDROME', 'AR-HIES', 'AUTOSOMAL RECESSIVE HYPER-IGE SYNDROME']",18
231,MONDO:0007849,"['KERATITIS FUGAX HEREDITARIA', 'KERATOENDOTHELIITIS FUGAX HEREDITARIA', 'KERATOENDOTHELIITIS FUGAX HEREDITARIA; KEFH']",9
232,MONDO:0007834,"['ISLET CELL ADENOMATOSIS', 'NESIDIOBLASTOSIS', 'INSDM', 'INSULINOMATOSIS AND DIABETES MELLITUS; INSDM', 'INSULINOMATOSIS AND DIABETES MELLITUS']",8
233,http://www.orpha.net/ORDO/Orphanet_432,"['NORMOSMIC IDIOPATHIC HYPOGONADOTROPIC HYPOGONADISM', 'ISOLATED CONGENITAL GONADOTROPIN DEFICIENCY', 'GONADOTROPIC DEFICIENCY', 'NIHH', 'NORMOSMIC CONGENITAL HYPOGONADOTROPIC HYPOGONADISM']",76
234,http://www.orpha.net/ORDO/Orphanet_403,"['GLUCOCORTICOID-REMEDIABLE ALDOSTERONISM', 'FH1', 'DEXAMETHASONE SENSITIVE HYPERTENSION', 'GRA', 'GLUCOCORTICOID SENSITIVE HYPERTENSION', 'FH-I', 'FAMILIAL HYPERALDOSTERONISM TYPE I']",8
